Time,delta_position_x,delta_position_y,delta_yaw,linear_velocity_x,angular_velocity_yaw,linear_acceleration_x,angular_acceleration_yaw,delta_x,delta_y
240.093,1.839513713131069e-06,4.058309283072603e-07,-1.4527320032828304e-05,4.272379049700396e-05,-0.0012759603205285,0.0009795794872573,-0.025486072129605,1.260068657711505e-07,-3.1958477882650995e-07
240.127,1.880220598104998e-06,4.184989522704186e-07,-4.3382650897994824e-05,4.3626772986265896e-05,-0.0013094051952501,2.711659126912722e-05,-0.0010043505922381,5.327991453543028e-07,-1.351368794946626e-06
240.161,1.846000637684142e-06,4.119182854811498e-07,-4.451977663849268e-05,4.142535219886201e-05,-0.0012700555860814,-6.610873235447121e-05,0.001181669945005,5.440001790082105e-07,-1.379954055952445e-06
240.195,1.8178838327997935e-06,4.0680671176129845e-07,-4.31818899267572e-05,4.066285891321394e-05,-0.0012685461515021,-2.2897696265707627e-05,4.5328365745632704e-05,5.164914219005753e-07,-1.3103441324517356e-06
240.229,1.7999000334611992e-06,4.036552961883544e-07,-4.3130569151097076e-05,4.145241683311945e-05,-0.0013057209437556,2.3710448045210452e-05,-0.0011163601277334,5.069291110954678e-07,-1.2862472523358576e-06
240.263,1.7607318356649415e-06,3.984564748149566e-07,-4.439451208767971e-05,3.9352803266947456e-05,-0.0012724526912984,-6.305145844360337e-05,0.0009990466203353,5.167156890050065e-07,-1.3112448300777594e-06
240.297,1.7318964007362323e-06,3.986110620468608e-07,-4.3263391504135184e-05,3.859369800013384e-05,-0.0012766479871809,-2.27959539583668e-05,-0.0001259848613352,4.904881688288745e-07,-1.244850516608307e-06
240.331,1.71013360406036e-06,3.9286212538680587e-07,-4.3406031564140154e-05,3.911778524244656e-05,-0.0013189496981118,1.5738355625006484e-05,-0.0012703216495769,4.809739625037812e-07,-1.2208584859306587e-06
240.365,1.685799316364367e-06,3.8723417883357314e-07,-4.4844289735827886e-05,3.734745359548338e-05,-0.0012835373367002,-5.316311252141679e-05,0.001063434276625,4.874516870773187e-07,-1.2374584235910804e-06
240.399,1.6665407716054403e-06,3.8245194133867965e-07,-4.364026944779629e-05,3.657833811299038e-05,-0.0012884842229562,-2.309656103582581e-05,-0.0001485551428223,4.65338377719155e-07,-1.1814763313491013e-06
240.433,1.654198342526669e-06,3.782103931149194e-07,-4.380846358050025e-05,3.759896120445691e-05,-0.0013247351108613,3.064934208608205e-05,-0.0010886152524054,4.5570492457602524e-07,-1.157165464661621e-06
240.467,1.639405658115933e-06,3.732352507057613e-07,-4.5040993769311005e-05,3.645664819046729e-05,-0.0012823687083429,-3.4303694113802493e-05,0.0012722643398898,4.683680729895522e-07,-1.1894736675144676e-06
240.501,1.623222122271173e-06,3.678851029365049e-07,-4.3600536083648104e-05,3.6456500208100185e-05,-0.0012787283287336,-4.443914928024893e-09,0.0001093207089901,4.540863983649224e-07,-1.1533561214468675e-06
240.535,1.6066974704020964e-06,3.6243749457209873e-07,-4.347676317693194e-05,3.759272980611664e-05,-0.0013136498003979,3.412100894944321e-05,-0.0010486928427731,4.5403426799538327e-07,-1.1533712370552623e-06
240.569,1.5893729763405418e-06,3.563565317277196e-07,-4.466409321351784e-05,3.652855359438069e-05,-0.0012711608417082,-3.195724359567447e-05,0.0012759447053979,4.681333195504755e-07,-1.1893383915221789e-06
240.603,1.571721806037374e-06,3.50380931157801e-07,-4.321946861810453e-05,3.657419871889762e-05,-0.00126754948012,1.3707244599680091e-06,0.0001084492969415,4.5482976896227677e-07,-1.155690877564549e-06
240.637,1.5542982962912788e-06,3.4457297615198e-07,-4.309668232406962e-05,3.774672300629014e-05,-0.0013021511163029,3.521093956133696e-05,-0.0010390881736613,4.5534810115195253e-07,-1.157154679620217e-06
240.671,1.539393139182721e-06,3.395351950707948e-07,-4.427313795428794e-05,3.669242530761678e-05,-0.0012606013221151,-3.166059155175247e-05,0.001247741567202,4.698945382373086e-07,-1.1942719019933725e-06
240.705,1.5326573339358165e-06,3.370275400982337e-07,-4.2860444951938914e-05,3.6667553820484704e-05,-0.0012589376981618,-7.468915054678025e-07,4.995867727660506e-05,4.567185910585173e-07,-1.1609351055211473e-06
240.739,1.5285242740414873e-06,3.357156864725042e-07,-4.280388173749089e-05,3.765395856671684e-05,-0.0012971937978393,2.9621764151115187e-05,-0.0011488318221472,4.563592853668024e-07,-1.160167741463572e-06
240.773,1.5245423397036717e-06,3.344579438957496e-07,-4.410458912652558e-05,3.642861446041524e-05,-0.0012591716611289,-3.679712030935741e-05,0.0011418059072187,4.6858494590275667e-07,-1.191397816496496e-06
240.807,1.5206934915745762e-06,3.33243404093686e-07,-4.281183647837229e-05,3.631669399352701e-05,-0.001259304689644,-3.360974981628507e-06,-3.994850304216073e-06,4.5328530617509767e-07,-1.1526470574922112e-06
240.841,1.5169866931508125e-06,3.320700987519132e-07,-4.2816359447921485e-05,3.730440050014032e-05,-0.001297605494558,2.966085605445385e-05,-0.0011501743217421,4.51843471601551e-07,-1.149125098829972e-06
240.875,1.51341682452788e-06,3.309361473746719e-07,-4.411858681496138e-05,3.610155833232941e-05,-0.0012595772944856,-3.612138642074808e-05,0.0011419879901624,4.640817357590479e-07,-1.1803977691821701e-06
240.909,1.5099814405505896e-06,3.298422289743641e-07,-4.282562801250009e-05,3.60013141642879e-05,-0.0012597116122838,-3.0103353766220536e-06,-4.033567511267675e-06,4.490674970067268e-07,-1.142356866019325e-06
240.943,1.5066661238627432e-06,3.287886846115029e-07,-4.283019481767469e-05,3.699143672104394e-05,-0.0012980272844404,2.9733410112794187e-05,-0.001150620785483,4.477717724922417e-07,-1.139204030136566e-06
240.977,1.5034792759660576e-06,3.277730623585384e-07,-4.413292767096298e-05,3.5720193971137794e-05,-0.0012601266248046,-2.677620294865235e-06,-4.116267127186566e-06,4.6003643640408074e-07,-1.1705545800235213e-06
241.011,1.5004183251399184e-06,3.267932490169656e-07,-4.284430524334609e-05,3.5720193971137794e-05,-0.0012601266248046,-2.677620294865235e-06,-4.116267127186566e-06,4.4417700087741117e-07,-1.1303470623533807e-06
241.045,1.497476307621426e-06,3.258476322098858e-07,-4.284430524334609e-05,3.671292548462818e-05,-0.0012984553760366,2.9811757161873465e-05,-0.0011510135505088,4.4412857153518225e-07,-1.1303660917709304e-06
241.079,1.4946471651455797e-06,3.249357573009704e-07,-4.414748278527068e-05,3.554930923438643e-05,-0.001260404539929,-3.494343093819068e-05,0.0011426677509789,4.5642196547951164e-07,-1.1618006520489448e-06
241.113,1.49192392240316e-06,3.240603643206441e-07,-4.2853754357575684e-05,3.546999260088505e-05,-0.0012605428178186,-2.3818808859272474e-06,-4.1524891783495095e-06,4.4190600497581406e-07,-1.1249968880784524e-06
241.147,1.4893152759931638e-06,3.2321828369319405e-07,-4.2858455805822084e-05,3.646529459682095e-05,-0.0012988866119764,2.9888948826903737e-05,-0.0011514652900243,4.408719333655346e-07,-1.12250572024972e-06
241.181,1.4868191240413609e-06,3.224075412200378e-07,-4.4162144807223885e-05,3.531875845223735e-05,-0.0012608244884814,-3.443051485236024e-05,0.0011430067115627,4.531935146407016e-07,-1.1540230981603078e-06
241.215,1.484431159770594e-06,3.2162730245755e-07,-4.286803260835728e-05,3.5248881679840985e-05,-0.0012609618421854,-2.0984015734644597e-06,-4.124735855439014e-06,4.3889491219164884e-07,-1.1177578662849327e-06
241.249,1.4821463858449846e-06,3.208762239248486e-07,-4.287270263429328e-05,3.624699765033576e-05,-0.0012993156633174,2.9973452567410497e-05,-0.001151766400362,4.379787542128512e-07,-1.1155652026873587e-06
241.283,1.4799601539827734e-06,3.201538946173699e-07,-4.4176732552780966e-05,3.511577858204816e-05,-0.0012612384292989,-3.3970542591219176e-05,0.0011434604810355,4.503314859342627e-07,-1.147173128289907e-06
241.317,1.477857499487811e-06,3.194631290615036e-07,-4.288210659618813e-05,3.505435857663018e-05,-0.0012613744630898,-1.8444446071464143e-06,-4.085098823981674e-06,4.3622816089826386e-07,-1.1113907010185497e-06
241.351,1.4758520461288782e-06,3.188002570819748e-07,-4.288673174504288e-05,3.605508065912783e-05,-0.0012997420670866,3.0051714189118524e-05,-0.001152180300204,4.35417590863987e-07,-1.1094654719271988e-06
241.385,1.4739412179665123e-06,3.181637024951556e-07,-4.419123028093376e-05,3.493761152992545e-05,-0.0012616532573347,-3.3557631507578975e-05,0.001143808100656,4.4779883108999706e-07,-1.1411573894333644e-06
241.419,1.4721224872449312e-06,3.175522814702348e-07,-4.289621074940533e-05,3.488399580585276e-05,-0.001261789243596,-1.6100818039846182e-06,-4.083671510234261e-06,4.338711612599625e-07,-1.1058082292845734e-06
241.453,1.4703922679437651e-06,3.169652771362053e-07,-4.290083428225367e-05,3.588760717787875e-05,-0.00130016649081,3.013847964042021e-05,-0.0011524698863048,4.331579742086995e-07,-1.1041298230956362e-06
241.487,1.4687466474150312e-06,3.164016901813227e-07,-4.420566068752936e-05,3.478261388605657e-05,-0.0012620623733751,-3.3182981736401824e-05,0.0011442677908377,4.4557118310477706e-07,-1.1359147169468355e-06
241.521,1.4671835752988471e-06,3.158606276532083e-07,-4.2910120694743067e-05,3.47361665754343e-05,-0.0012621956955172,-1.394814132800932e-06,-4.003667931384411e-06,4.318032060319019e-07,-1.1009585531212547e-06
241.555,1.4656973916782334e-06,3.1534343813977017e-07,-4.2914653647610345e-05,3.574253204183028e-05,-0.0013005825169424,3.0221185177056463e-05,-0.0011527574001574,4.311794137352523e-07,-1.0995068801023891e-06
241.589,1.4642831680511392e-06,3.148537784936068e-07,-4.421980557603095e-05,3.4608721000700114e-05,-0.0012625970839572,-1.1978008529334349e-06,-3.987121664576048e-06,4.4362285785641636e-07,-1.1313804920726784e-06
241.623,1.462946965125056e-06,3.14385596222877e-07,-4.292830085453447e-05,3.5617958040425564e-05,-0.0013009954733702,3.0307418610373886e-05,-0.0011531047871787,4.2950197903395147e-07,-1.0955102629008203e-06
241.657,1.4616859300708995e-06,3.139376518745962e-07,-4.423384609461312e-05,3.45340844010967e-05,-0.001262863741268,-3.254875793780376e-05,0.0011450970601263,4.419784365261376e-07,-1.1274757959585725e-06
241.691,1.4604948195273693e-06,3.135089856609597e-07,-4.2937367203101665e-05,3.4500238462192306e-05,-0.0012629940377143,-1.016394561693488e-06,-3.912806195348318e-06,4.284804393876572e-07,-1.093185054878363e-06
241.725,1.4593729611434014e-06,3.130986160337912e-07,-4.294179728227586e-05,3.551224483390871e-05,-0.0013014020861877,3.039058173322533e-05,-0.0011533948490507,4.280136042098204e-07,-1.0921320320248365e-06
241.759,1.4583166161319383e-06,3.127059372554087e-07,-4.424767093037115e-05,3.443709542264653e-05,-0.0012632563835671,-3.228676910697228e-05,0.0011455165952144,4.405203880065108e-07,-1.1241868030108472e-06
241.793,1.457324475540034e-06,3.123305136742971e-07,-4.2950717041306966e-05,3.440862019590543e-05,-0.0012633844545743,-8.551119141472737e-07,-3.845976193773542e-06,4.271351952319922e-07,-1.0901704355573866e-06
241.827,1.4563930044175777e-06,3.1197151351136654e-07,-4.295507145551586e-05,3.542324219961711e-05,-0.0013018022237204,3.0469129240591e-05,-0.0011536867611443,4.267352218757441e-07,-1.0892873287735877e-06
241.861,1.4555214520317603e-06,3.1162841740428604e-07,-4.426127560648294e-05,3.435578418174299e-05,-0.0012636426188831,-3.205579633255608e-05,0.0011459340791999,4.392703790912371e-07,-1.1214264896561806e-06
241.895,1.4547074380644176e-06,3.113007298605197e-07,-4.2963849042050975e-05,3.433213139446666e-05,-0.0012637685989423,-7.102939122021377e-07,-3.783184961486492e-06,4.259850909747699e-07,-1.087651835130697e-06
241.929,1.453948091034718e-06,3.109888615515644e-07,-4.296813236402786e-05,3.534933816061246e-05,-0.0013021956789508,3.054674973410804e-05,-0.0011539663666215,4.2564511681769974e-07,-1.0869213122416334e-06
241.963,1.4532384833287892e-06,3.106980684952632e-07,-4.427465308431654e-05,3.428867719198811e-05,-0.0012640233192952,-3.185168073946995e-05,0.0011463171067741,4.382082214664559e-07,-1.1191439020703287e-06
241.997,1.4525834628464906e-06,3.104228623040939e-07,-4.297679285606238e-05,3.426948857700686e-05,-0.0012641485110681,-5.762346841215112e-07,-3.75951269862483e-06,4.2501166985982816e-07,-1.0855826785182494e-06
242.031,1.4519815714209017e-06,3.1016141810447095e-07,-4.2981049376305054e-05,3.5289396655079564e-05,-0.0013025861391155,3.062787021239347e-05,-0.001154283124547,4.247271958639276e-07,-1.0849934196141158e-06
242.065,1.45143060725772e-06,3.0991316246620215e-07,-4.428792872991634e-05,3.423486151990932e-05,-0.0012644002701541,-3.1667721776884287e-05,0.0011467227916326,4.373196508696516e-07,-1.1173031440847654e-06
242.099,1.4509284500530129e-06,3.0967754049981977e-07,-4.298960918522905e-05,3.421982410043154e-05,-0.0012645231456537,-4.515741584918954e-07,-3.6899549418906473e-06,4.2420344484777834e-07,-1.083934129280383e-06
242.133,1.450472038699857e-06,3.09453945135374e-07,-4.299378695225139e-05,3.524237887722028e-05,-0.0013029698884601,3.070735065431658e-05,-0.0011545568410334,4.239705386729013e-07,-1.0834762462518291e-06
242.167,1.4500602125711026e-06,3.092417744099407e-07,-4.4300976207632735e-05,3.4193064641078456e-05,-0.0012647708520536,-3.151093802227698e-05,0.0011471182104047,4.365916263100889e-07,-1.1158713916545882e-06
242.201,1.4496914322315035e-06,3.090407088013336e-07,-4.300220896981204e-05,3.418165304308557e-05,-0.0012648919517085,-3.4269063041707734e-07,-3.636626271126281e-06,4.235444897464783e-07,-1.08266595919672e-06
242.235,1.4493638709200951e-06,3.088502920078895e-07,-4.300632635811459e-05,3.520670019895021e-05,-0.0013033480011524,3.0782196872812e-05,-0.0011548363196383,4.2335659407051457e-07,-1.0823228363841962e-06
242.269,1.449075808457323e-06,3.086700752774618e-07,-4.4313832039170934e-05,3.416185897912008e-05,-0.0012651358969368,-3.137661320811195e-05,0.0011475106371043,4.3600436454522864e-07,-1.1147985307954925e-06
242.303,1.4488256010469769e-06,3.0849962850965085e-07,-4.3014620495840844e-05,3.415368217878216e-05,-0.0012652551520931,-2.455495596972044e-07,-3.581235924937409e-06,4.2301697936109225e-07,-1.0817330220857194e-06
242.337,1.448611313570325e-06,3.083385257118821e-07,-4.301867517115504e-05,3.518112597865118e-05,-0.0013037203592487,3.085416816423468e-05,-0.0011551113259934,4.2286920868397647e-07,-1.0814922947988145e-06
242.371,1.4484310815188195e-06,3.081862437470662e-07,-4.432649221448218e-05,3.414003481902336e-05,-0.0012654957420875,-3.126399878762219e-05,0.0011478864012375,4.355424411345064e-07,-1.1140455199935215e-06
242.405,1.4482842904950388e-06,3.080425102774953e-07,-4.302685523096464e-05,3.413468280885698e-05,-0.0012656135805112,-1.6072102601745236e-07,-3.5386914025078103e-06,4.226058087484966e-07,-1.0810970614781964e-06
242.439,1.4481694632362263e-06,3.079070087785851e-07,-4.303086173737044e-05,3.516438501568094e-05,-0.0013040882214019,3.092198819291186e-05,-0.001155394621341,4.2249304905387973e-07,-1.0809457613376087e-06
242.473,1.4480852663645294e-06,3.077793910843951e-07,-4.433899952769099e-05,3.412644629732411e-05,-0.0012658512919753,-3.116933088158662e-05,0.0011482561389348,4.3518999943975125e-07,-1.1135721520365082e-06
242.507,1.448030423567559e-06,3.076593244610848e-07,-4.303894392714984e-05,3.412361471922899e-05,-0.0012659676552227,-8.50323752287871e-08,-3.4943918128019758e-06,4.222966828961078e-07,-1.0807218351881156e-06
242.541,1.4480037082709174e-06,3.0754648916442306e-07,-4.304290027756144e-05,3.515550970702476e-05,-0.0013044515460675,3.0987837471344504e-05,-0.0011556723977421,4.2221513395996764e-07,-1.080650337008181e-06
242.575,1.448003947412957e-06,3.074405804381897e-07,-4.4351352566284316e-05,3.4120185381374265e-05,-0.0012662025483607,-3.109082059010498e-05,0.0011486185497549,4.349349596740244e-07,-1.113347826244813e-06
242.609,1.4480300092323262e-06,3.073413048504392e-07,-4.3050886644289424e-05,3.411957697499593e-05,-0.0012663176047215,-1.8270461811929823e-08,-3.455145971021633e-06,4.2207826764667836e-07,-1.0805786256968925e-06
242.643,1.4480801415750475e-06,3.072483222288369e-07,-4.305479856052063e-05,3.515357551495899e-05,-0.0013048108131181,3.105100720609805e-05,-0.0011559522041005,4.220242220235072e-07,-1.080577527120611e-06
242.677,1.448153984506817e-06,3.071613399185935e-07,-4.436356764600472e-05,3.412036321933884e-05,-0.0012665501766572,-3.102739626486942e-05,0.0011489680618878,4.347657905764742e-07,-1.113343299607742e-06
242.711,1.4482503982726769e-06,3.0708094589382284e-07,-4.3062706006370426e-05,3.4121694722654845e-05,-0.0012666642299685,3.9985084564690546e-08,-3.425024364557897e-06,4.219394809498975e-07,-1.0806393171114974e-06
242.745,1.4483686971988874e-06,3.07009989319873e-07,-4.3066583818918635e-05,3.515772214762585e-05,-0.0013051671012982,3.111193468381404e-05,-0.0011562423822722,4.219094091350113e-07,-1.0806996572337445e-06
242.779,1.4485098576155764e-06,3.069452296777797e-07,-4.4375681444128116e-05,3.412628240136024e-05,-0.0012668952369499,-3.097416655452282e-05,0.0011493052356862,4.3467177033387437e-07,-1.1135313579935213e-06
242.813,1.4486729955631716e-06,3.068858199783975e-07,-4.3074438056286226e-05,3.412946086769922e-05,-0.0012670085308446,9.544943960890382e-08,-3.4022190626440768e-06,4.218716219188173e-07,-1.0808818513788455e-06
242.847,1.448857083197197e-06,3.068315075349659e-07,-4.307829004874204e-05,3.516761679961049e-05,-0.0013055208387259,3.117585381114943e-05,-0.0011565257622013,4.2186435124853757e-07,-1.081000695526953e-06
242.881,1.4490611319750712e-06,3.067820496527318e-07,-4.4387708516669915e-05,3.413764986376705e-05,-0.0012672374415969,-3.0929938013316694e-05,0.0011496515654381,4.3464871057226565e-07,-1.1139014894030113e-06
242.915,0.0001907323170144,3.8567977966197375e-05,-4.308607301428423e-05,3.4142483653992e-05,-0.0012673496859688,1.4515886561407085e-07,-3.370701860510271e-06,4.2187099794400157e-07,-1.0812969734891235e-06
242.949,0.0007952383035092,0.000164358781834,-4.3089889322964846e-05,0.0512280884015683,-0.2148955741573785,1.5373557332707015,-6.415261996138428,4.218841378007481e-07,-1.0814682602770547e-06
242.983,0.0013970923673598,0.000296521948218,-0.00730644952134911,0.0834174091921785,-0.2085748100127089,0.9666462699882932,0.1898127370771647,0.0006329337624838962,-0.0016226846126172893
243.017,0.0019688833042288,0.000429037191295,-0.0070915435404303945,0.1167831658449691,-0.2085758730385085,1.0019746742579765,-3.192269668325917e-05,0.0010113063696337023,-0.0026497630066589137
243.051,0.002471948271518,0.0005613876358901,-0.007091579683307581,0.1543584135173033,-0.2148977204903637,1.128385815986011,-0.1898452688244816,0.001389471902471021,-0.003719576814326356
243.085,0.0028870671370051,0.0006971815812358,-0.007306522496676715,0.1835144382745197,-0.208575446035867,0.8755562990155067,0.1898580917266278,0.0018016269890275677,-0.004929259285987839
243.119,0.0033375840652638,0.0008777191749034,-0.007091565165217771,0.2153221140485347,-0.2280468057420399,0.9551854586791316,-0.5847255167018885,0.002099052342464063,-0.005875817047135064
243.153,0.0038737644163624,0.0011234857508296,-0.007753591395227489,0.2246237370849078,-0.0422379945783406,0.2793280191103027,5.579844179090069,0.0024139184976605115,-0.0069115362895304485
243.187,0.0044600976711437,0.001428201699623,-0.001436091815664435,0.2180172139509244,-0.0409920030798226,-0.1983940881076099,0.0374171621176574,0.0024622171555770374,-0.007229413418093598
243.221,0.0049123054326047,0.0017169625588913,-0.0013937281047136328,0.2180217186000021,-0.0409366005464748,0.0001352747470771,0.0016637397401741,0.00237972042376868,-0.007020210193000415
243.255,0.0052885097612169,0.00198188420773,-0.0013918444185798081,0.1806359254558409,0.4295100537347521,-0.1646906899541967,-0.3947455891458325,0.0023699828187399717,-0.007023665176105133
243.289,0.005613612764415,0.0022135951805535,0.014603341826978056,0.1806116123205444,0.4296282310687769,-0.0007301241830787,0.0035488688896337,0.0019554829622236694,-0.005821992838359375
243.323,0.005809573646911,0.0023819532270032,0.014607359856347108,0.1905874118706061,-0.042240666940548,0.2995735600619128,-14.170237177457205,0.0020400173667194537,-0.005792036787809509
243.357,0.0056894041536368,0.0023888532660766,-0.0014361826759782862,0.1586200183561049,0.0504918392758008,-0.9599817872222574,2.7847599464369037,0.0022417411604161355,-0.006079854746383631
243.391,0.0051170268843547,0.0022142191246689,0.001716722535376814,0.137152293272307,0.3188406381034083,-0.6446764289428808,8.058522487315539,0.0018584628379469624,-0.005062749697356228
243.425,0.0050284258987012,0.0022602113245826,0.010840581695522334,0.1954759090829756,0.027378514400945,1.7514599342543116,-8.752616327401299,0.0016144500762594275,-0.004374789108393886
243.459,0.00548949170762,0.0025282546053494,0.0009308694896319058,0.2034045397027329,-0.1445748120274657,0.2380970156083296,-5.163763556408731,0.0023684464852146343,-0.006209845563251326
243.493,0.00589526099252,0.0027405042911533,-0.0049155436089326505,0.2034156973967263,-0.1444364539523107,0.0003350658856877,0.0041548971518009,0.0024705261727304903,-0.006459424019051036
243.527,0.005598158755282,0.0025967417386415,-0.0049108394343773815,0.1658935968588632,0.0830444769586758,-1.1267898059418353,6.831259186516112,0.0024388786496795764,-0.006471844902908634
243.561,0.0053392596065329,0.0024624867488488,0.0028235122165966575,0.1709886901167322,-0.0450782090225622,0.1530058035396095,-3.8475281075446857,0.0019630590811523228,-0.005287751077481104
243.595,0.005349754599252,0.0024569931284447,-0.0015326591067667459,0.170969105344758,-0.0447437378480896,-0.0005881312905163,0.0100441794135898,0.002038731043102751,-0.005444419206561079
243.629,0.0055585755581262,0.0025550173645074,-0.0015212870868346801,0.1947904574030375,0.0188052473443153,0.7153559176660497,1.908377933705855,0.00203015165618682,-0.005446913538188849
243.663,0.0055817248468763,0.0025933456989467,0.0006393784097071007,0.2180298671085843,-0.3444587310532974,0.6978801713377435,-10.90882818010849,0.002303571841354606,-0.006209350799006231
243.697,0.0056639693894218,0.002658681459928,-0.011711596855809291,0.2180350403377436,-0.3443963726012496,0.0001553522270043,0.0018726261876208,0.0025828419534729167,-0.006948505305111095
243.731,0.0058147852468097,0.002761308333516,-0.011709476668439668,0.1947039092826153,0.1736621592437851,-0.700634566220068,15.557313268619662,0.002501347938155159,-0.006978442863740784
243.765,0.006031057528675,0.0028996729401755,0.005904513414287272,0.2180483507253446,-0.1948914720912533,0.7010342775594381,-11.06767661666782,0.002160566386594825,-0.006257432756031653
243.799,0.0063619292341396,0.0030646092474893,-0.0066263100511065555,0.2180425876035165,-0.1949625691566254,-0.0001730667215652,-0.0021350470081716,0.002460946640950568,-0.006993272329327174
243.833,0.0059692335761849,0.0028701670850678,-0.006628727351323668,0.1607329451379071,0.1723953596567056,-1.7210102842525337,11.031769634033964,0.002414489544132493,-0.007009240413301871
243.867,0.0057791989421736,0.0027885131426452,0.0058614422283265796,0.1740676881690468,-0.1480142849534193,0.4004427336678575,-9.621911249553303,0.001745583368406821,-0.005178637927337132
243.901,0.0057359769588294,0.0027673380456373,-0.005032485688419252,0.1740814758649851,-0.1481862946885154,0.0004140449230744,-0.0051654575103932,0.001923240514902449,-0.005597091866001536
243.935,0.0056884869090436,0.0027295209431285,-0.005038334019408311,0.1793390291661857,-0.2195247507807473,0.1578844835195355,-2.142295978745703,0.0018951990998152977,-0.005607143729984948
243.969,0.0055157518778734,0.0026148208951535,-0.007463841526543611,0.1740920492418425,-0.2134124401716557,-0.1575669646949892,0.18355287114389,0.0019233087610641085,-0.005786252571699603
244.003,0.0054517199406458,0.0025383253140842,-0.007256022965834547,0.1740638803711326,-0.2139830460791166,-0.0008459120333299,-0.0171353125363621,0.0018250621627918418,-0.005630740999388248
244.037,0.0054584909822343,0.0025176615162041,-0.007275423566694295,0.1840090123076316,0.0368727158929766,0.2986526107056752,7.533206065228025,0.0017838690061933958,-0.005642922150164556
244.071,0.0056914915652286,0.0026036870922537,0.0012536723403609026,0.1891411981965019,-0.2526101433509551,0.1541196963624696,-8.693178956274227,0.0018423404508913334,-0.005978892177038142
244.105,0.0058668671509518,0.0026387903689865,-0.008588744873930406,0.2031172077887852,-0.4274003293705195,0.4196999877562565,-5.248954535122053,0.001901428213714847,-0.006143270211271045
244.139,0.0058958746403177,0.0025886066774307,-0.014531611198606314,0.1932316950799386,-0.3173336074541867,-0.2968622435089079,3.305306964454437,0.0019851920731020285,-0.006614502411251246
244.173,0.0059067360657725,0.0025265619101169,-0.01078934265343975,0.1875536081518748,-0.3078921887002714,-0.1705131209628774,0.2835260887061667,0.0017969372231552189,-0.006319359835054937
244.207,0.0060581673305368,0.0025223871706713,-0.010468334415806708,0.1875529280480677,-0.3078385981992496,-2.0423537748391505e-05,0.0016093243550098,0.0016778560087766046,-0.0061521270037103795
244.241,0.0063492577894646,0.0025684889554961,-0.010466512338780716,0.2246210986513196,-0.6154648519455591,1.1131582763739294,-9.238025638027311,0.0016133568779021271,-0.006169331579012831
244.275,0.0067273763027717,0.002618116134711,-0.020925804966143973,0.2180193587084917,-0.597302243882581,-0.1982504487335712,0.5454236655548976,0.0018547847684288429,-0.007408463737088614
244.309,0.0071441181049503,0.002634734458415,-0.020308276292002866,0.2180233082479954,-0.5972548683991049,0.0001186047899007,0.0014226871914747,0.0016494167353125356,-0.007226819906797577
244.343,0.0072479815377235,0.0025039124937208,-0.020306665525564677,0.2246306237031469,-0.6266999952424983,0.1984178815360828,-0.884238043345147,0.0015023496637948319,-0.007258955699383762
244.377,0.007299941819064,0.0023525084396421,-0.021307799838257625,0.2180663830518785,-0.608488680327219,-0.1971243438819347,0.5468863337921703,0.0013956981171244697,-0.007508830464167555
244.411,0.0073394085486326,0.0021991739923223,-0.020688615131120466,0.2181024902858162,-0.608750532311703,0.0010843013194515,-0.007863422957475,0.0011992955116111141,-0.0073166178997016666
244.445,0.0073774281942013,0.0020535926682518,-0.020697518098592917,0.2247229499414977,-0.5852974052113306,0.1988126022727153,0.7042981111222941,0.0010478524402189574,-0.007341077451595212
244.479,0.0074127364586606,0.0019087636693836,-0.019900111777197083,0.21812625885079,-0.5683819932026369,-0.1980988315527823,0.5079703305914,0.0009228854748780508,-0.007584639061331874
244.513,0.0073935846055626,0.0017517864124199,-0.019324987768885003,0.2180878270783406,-0.5683677913607083,-0.0011541072807623,0.0004264817396001,0.0007491221855277345,-0.007378361258450499
244.547,0.0073883231094735,0.001608996193514,-0.019324504906259428,0.2246472591179614,-0.5274126859896058,0.1969799411297532,1.2298830441772513,0.0006062975991344047,-0.007390157128971678
244.581,0.0074473477494674,0.0014885200392751,-0.01793203132364228,0.2179876684339113,-0.5118534330907439,-0.1999877082297315,0.4672448317976528,0.0004773193110576758,-0.0076230777449159594
244.615,0.0073126168919748,0.0013294312944666,-0.01740301672509565,0.2179214872455042,-0.5115920838558619,-0.0019874230752906,0.0078483253718342,0.0003304570618087733,-0.007404210086129539
244.649,0.0070014316420699,0.001146932028801,-0.017394130851095115,0.181854880055515,-0.2315933498331248,-1.0830812969966723,8.408370391073182,0.00020149674026758907,-0.007406590207716449
244.683,0.00711087414708,0.0010437155947778,-0.007874173894324347,0.2051577567791869,-0.4834581035428346,0.6997860877979557,-7.563506117408703,6.0619178245091006e-05,-0.006182768757572704
244.717,0.0073477207694254,0.0009543562124977,-0.01643757552046616,0.2051402969828836,-0.4835033362812783,-0.0005243182073062,-0.0013583404938031,1.3462777463667499e-05,-0.0069753507385900745
244.751,0.0075560882859186,0.0008691946660916,-0.016439113433559503,0.2245909931549184,-0.4226814541855713,0.5841049901511958,1.8264829458170249,-0.00010118312073770748,-0.0069740361260816
244.785,0.0075687978677614,0.0007627815992218,-0.014371169442305964,0.2180024501957676,-0.4105581092737124,-0.1978541429174427,0.3640644117675345,-0.0002362737359689711,-0.007632437536210865
