Time,Theta,linear_velocity_x,angular_velocity_yaw,linear_acceleration_x,angular_acceleration_yaw,kinematic_delta_x,kinematic_delta_y,kinematic_delta_yaw
53.37,2.95821105570257,0.1182628763098905,-0.25349136496518526,0.10468605801429379,-2.939413485873515,-0.0038690444135744168,0.000734478344397519,-0.00844126245334067
53.403,2.9497697932492315,0.11481335386767275,-0.2462877344431131,-0.10358926252906182,0.2163252409030676,-0.0037501282024241843,0.0007442864398444462,-0.008201381556955668
53.435,2.941568411692277,0.11481512134587098,-0.24617197067906887,5.307742337029291e-05,0.003476389310637702,-0.003743957111296755,0.0007750220127142067,-0.008197526623612995
53.47,2.9333708850686655,0.10645537215477129,-0.09232089208106026,-0.25104351925224294,4.620152510450708,-0.003467260945574779,0.0007381467595285949,-0.0030742857062993068
53.493,2.930296599362368,0.11477108210253983,-0.10855984186765222,0.24972101945250894,-0.48765614974750626,-0.00373542118565284,0.0008083048444230939,-0.003615042734192819
53.535,2.926681556628175,0.1147823923497219,-0.10852723268296638,0.00033964706252453356,0.0009792547953705391,-0.0037328429956851867,0.0008218821996391906,-0.0036139568483427808
53.569,2.9230675997798308,0.11824460898700556,-0.11150492846649389,0.1039704695880979,-0.08942029379962489,-0.0038423101568909345,0.0008607550442316366,-0.003713114117934247
53.602,2.9193544856618985,0.11475764514469643,-0.03396870073986287,-0.1047136288981722,2.3284152470459762,-0.003726970315985811,0.0008444020173580127,-0.0011311577346374336
53.635,2.9182233279272616,0.11473321433675926,-0.033495382880674114,-0.0007336578960110345,0.014213749525187858,-0.0037252262390687295,0.0008484072487538214,-0.001115396249926448
53.67,2.917107931677336,0.11819563454130792,-0.06482138317068056,0.10397658271917908,-0.940720729429623,-0.0038362097378099877,0.0008802913205073331,-0.002158552059583663
53.703,2.9149493796177524,0.11470398221924803,-0.06259774223216019,-0.1048544240858826,0.0667760041597709,-0.0037210624064161566,0.0008621826585929137,-0.0020845048163309348
53.736,2.9128648748014214,0.11470215632672849,-0.062440448618910724,-5.483160719343393e-05,0.004723531929413449,-0.0037192001768989458,0.0008699137648351612,-0.0020792669390097274
53.77,2.9107856078624152,0.11820430819541486,-0.16130350778828292,0.1051697257863774,-2.9688606357168825,-0.003829386753655326,0.0009107455958397234,-0.005371406809349822
53.801,2.905414201053066,0.11472603481906858,-0.15628610193843365,-0.10445265394433265,0.1506728483438221,-0.0037119775764416644,0.0009035870969201407,-0.0052043271945498406
53.835,2.9002098738585147,0.11473415758653496,-0.15646443218854,0.00024392695094238462,-0.005355262765956654,-0.003707484492187862,0.0009229694667877349,-0.005210265591878383
53.87,2.8949996082666374,0.11822955467551238,-0.35340403590126807,0.10496687954887146,-5.914102213595437,-0.0038122043499953543,0.0009834815223220923,-0.011768354395512227
53.898,2.883231253871127,0.11474933171139963,-0.3912441329167515,-0.10451120012350609,-1.1363392497142164,-0.003687864196203968,0.0010003296684813494,-0.013028429626127826
53.935,2.8702028242449984,0.11475205397643547,-0.3914844024183274,8.174970077589092e-05,-0.007215300347624837,-0.0036746018026535317,0.001048330051925568,-0.013036430600530302
53.969,2.8571663936444693,0.11822889239706025,-0.19385234886086847,0.10440956218092434,5.934896503226994,-0.0037752515881582576,0.0011169443895749393,-0.006455283217066921
53.997,2.850711110427401,0.11475551356826275,-0.2363651274896336,-0.10430567053445951,-1.2766600188818353,-0.003656477847774391,0.0011103494600059507,-0.0078709587454048
54.034,2.842840151681994,0.1147721002662342,-0.2365838986366575,0.0004980990381819038,-0.006569704114831818,-0.003648148219207878,0.0011392726823412646,-0.007878243824600695
54.069,2.8349619078573944,0.11821905965836028,-0.37915187812533674,0.10351229405784027,-4.281320705365743,-0.0037454702788282733,0.001211945368107972,-0.012625757541573714
54.102,2.82233615031582,0.11478767020918852,-0.41672219923783793,-0.10304472820335621,-1.128237871246282,-0.003620837879512129,0.0012248531509368556,-0.013876849234620004
54.135,2.8084593010812,0.11477467981813426,-0.4173594447192699,-0.0003901018334613455,-0.01913650094390265,-0.003603071283196595,0.00127487333833584,-0.013898069509151689
54.169,2.7945612315720467,0.11819036885527809,-0.6973405460388136,0.10257324435867354,-8.407840880466777,-0.0036852422594732138,0.001381425763286525,-0.023221440183092495
54.203,2.7713397913889537,0.11477281601482213,-0.7275983799150733,-0.10262921442810687,-0.9086436599477383,-0.0035458428630113837,0.0014259976247077445,-0.024229026051171942
54.233,2.7471107653377835,0.11475838341878342,-0.7277212538491559,-0.0004334112924538487,-0.0036899079304087796,-0.0035098104419448274,0.001511300096105225,-0.024233117753176894
54.268,2.722877647584607,0.11816132142398585,-0.9733281425549868,0.10219033048655944,-7.375582243418346,-0.003568301711944943,0.001657799223926277,-0.03241182714708106
54.302,2.690465820437524,0.11471125908302952,-0.9960498300761842,-0.10360547570439406,-0.6823329585945167,-0.0034094827839767387,0.0017220947475215978,-0.033168459341536935
54.335,2.657297361095985,0.1147042787719826,-0.9961536693169099,-0.00020961895035819753,-0.0031182955172869694,-0.003350291648643468,0.0018341082735899281,-0.0331719171882531
54.369,2.624125443907733,0.11818071917430101,-1.0263316935668265,0.10439760967923158,-0.9062469744719719,-0.003386242980862202,0.002004835513951976,-0.03417684539577533
54.402,2.589948598511956,0.11471588820471226,-1.1758101569625115,-0.10404897806572806,-4.488842744615162,-0.003213369282286517,0.002065209964186861,-0.039154478226851634
54.435,2.550794120285108,0.11465236889349426,-1.2267887733467517,-0.0019074868233635942,-1.5308893809081165,-0.0031264555739466964,0.0021908425821966088,-0.04085206615244684
54.468,2.5099420541326616,0.11811908037475634,-1.2641238296923216,0.10410544988775024,-1.1211728632303268,-0.003124623262238878,0.002388683353503944,-0.042095323528754315
54.502,2.4678467306039096,0.11467590071095944,-1.2918583886517314,-0.1033987887026095,-0.8328696384207145,-0.0029321216529268708,0.002446005064396638,-0.04301888434210266
54.534,2.4248278462618096,0.11468694553804942,-1.2920910789509525,0.00033167648918863533,-0.006987696673307138,-0.002824478960747185,0.0025700981772139174,-0.04302663292906672
54.567,2.3818012133327393,0.11818754144215148,-1.3315082887655185,0.10512300012318475,-1.1836999944314106,-0.002792241266904232,0.0027731126630078026,-0.04433922601589177
54.6,2.33746198731685,0.08103911165876412,-1.1756018962037869,-1.115568461963584,4.681873650502452,-0.001833604897998553,0.0019797520270931207,-0.03914754314358611
54.635,2.2983144441732613,0.0476753729980822,-1.175602392693571,-1.001914073894352,-1.4909603128353119e-05,-0.0010323016233773294,0.0012060154408376608,-0.03914755967669592
54.669,2.2591668844965653,0.022738402512670786,-1.3068866835905202,-0.7488579725348773,-3.9424711981065808,-0.0004681525348162805,0.0005950442052208548,-0.043519326563564324
54.702,2.2156475579330035,0.01234128385822705,-1.5680202788463495,-0.31222578541873075,-7.841849707382262,-0.00023833748922378622,0.00033473706103560625,-0.052215075285583445
54.736,2.163432482647419,0.011570013270470154,-1.5783676346765565,-0.023161278911618503,-0.31073140631252133,-0.00020670313843389418,0.00032508680756234776,-0.05255964223472934
54.769,2.110872840412693,0.011912447170239523,-1.6260940705781473,0.010283300293374466,-1.4332263033510737,-0.00019466699232928704,0.0003455790817199791,-0.054148932550252306
54.8,2.056723907862441,0.02299906203832707,-1.449864603645945,0.33293137742004647,5.2921761841502155,-0.00034119885276245014,0.0006855832405211039,-0.048280491301409975
54.834,2.0084434165610325,0.0229927289542863,-1.4495672332808158,-0.00019018270392707497,0.008930040994871581,-0.0003076325744924803,0.0007010566019246471,-0.04827058886825117
54.869,1.9601728276927801,0.023664954503090797,-1.49310532534164,0.02018695341755246,-1.3074502120367613,-0.00028090632258333194,0.0007361898260876038,-0.049720407333876615
54.899,1.9104524203589044,0.012265111833620074,-1.8149464633968992,-0.34233761770182347,-9.664899040698476,-0.00012435670128871143,0.000388970762802913,-0.06043771723111675
54.935,1.850014703127787,0.022949348914872224,-1.6967918822321555,0.32084796039796243,3.548185620562875,-0.00018975990607476888,0.0007401741767054486,-0.056503169678330786
54.969,1.7935115334494576,0.023644724292615653,-1.7482096556794786,0.020882143475778627,-1.544077280700394,-0.0001514686376402617,0.0007725494353647763,-0.05821538153412664
55.003,1.7352961519153283,0.02289891191299535,-1.6961622849908027,-0.022396768156765837,1.5629841047650428,-0.00010356686502030374,0.0007553655299387225,-0.056482204090193736
55.035,1.6788139478251338,0.022932420716789526,-1.6406641993174857,0.001006270384209463,1.6666091793788866,-6.155239869605039e-05,0.0007610696338499865,-0.05463411783727228
55.069,1.6241798299878631,0.023632740121284596,-1.6902756161980856,0.02103061274759972,-1.4898323387567534,-1.9858695136034508e-05,0.0007866157319074703,-0.056286178019396255
55.102,1.5678936519684683,0.022947155654042095,-1.640792988706217,-0.020588122139414446,1.485964789545607,2.3087395310489385e-05,0.000763696336354506,-0.05463840652391703
55.135,1.513255245444551,0.0456471310084461,-1.81472374351053,0.6816809415736937,-5.223145789919308,0.00013320245014386298,0.0015139697548101191,-0.06043030065890065
55.168,1.4528249447856503,0.08104620913872299,-1.8699446413335805,1.0630353792875942,-1.6582852199114297,0.0004008588172977366,0.002668462041088496,-0.06226915655640824
55.202,1.3905557882292392,0.112356534053683,-1.814942645278257,0.9402499974462465,1.6517115932529551,0.0007815089263426319,0.003658360336064574,-0.06043759008776597
55.234,1.3301181981414736,0.14572017924645986,-1.8149375380118158,1.001911267050356,0.00015337136460413358,0.0012983057503407347,0.004674806623009343,-0.06043742001579347
55.269,1.2696807781256787,0.18417021614868875,-1.869929383458153,1.1546557628296965,-1.6514067701602753,0.0020000388557568113,0.005796530465542671,-0.0622686484691565
55.302,1.2074121296565217,0.21184108602206783,-1.8073496518727084,0.8309570532546269,1.8792712187821201,0.0027042252481803094,0.00651424671361666,-0.06018474340736119
55.336,1.1472273862491598,0.21801631634969534,-1.7301557131585545,0.18544235218100635,2.3181362977223365,0.003172910153497378,0.006528770209012613,-0.05761418524817987
55.368,1.089613201000983,0.21826805508872005,-1.665291366735347,0.00755972189263375,1.9478782709671916,0.003540863024291531,0.006346441413822025,-0.05545420251228706
55.403,1.0341589984886959,0.21802525507027454,-1.5390943306215312,-0.007291291845210521,3.7897007841986734,0.0038700284177783754,0.006141859824112818,-0.051251841209696995
55.432,0.9829071572789978,0.21803662573904575,-1.5389512059856403,0.0003414615246611297,0.004298037113842207,0.004179794480980091,0.0059358553990681556,-0.05124707515932183
55.465,0.9316600821196737,0.19458457480886443,-1.6529579330366324,-0.7042657936991388,-3.4236254369667303,0.004006280223123194,0.005091678996026777,-0.055043499170119865
55.502,0.8766165829495556,0.19508811037189408,-1.526859518974107,0.01512118807896847,3.786739161036799,0.004281243630066638,0.004885234645585313,-0.050844421981837765
55.53,0.8257721609677162,0.21179165607999717,-1.6024145999036452,0.5016079792223149,-2.2689213492353817,0.0049176457554408175,0.0050542064169374805,-0.05336040617679139
55.568,0.772411754790923,0.22468049049495334,-1.5716852716099026,0.3870520845332182,0.9228026514637429,0.005492887897274296,0.005078743931362612,-0.05233711954460976
55.602,0.7200746352463128,0.21809256568848429,-1.5257139184131139,-0.19783557977384542,1.3805211170206813,0.005578904107694198,0.004648455182914215,-0.050806273483156694
55.635,0.6692683617631587,0.20654205057306974,-1.4549165734239702,-0.3468623157782147,2.126046396070381,0.005495369263462351,0.004134790052551816,-0.04844872189501821
55.666,0.6208196398681416,0.2127916236769733,-1.4988899020336897,0.1876748679850919,-1.3205203786702544,0.005864189106213483,0.0039763937204750025,-0.04991303373772187
55.702,0.5709066061304178,0.20646942357084294,-1.4540432790678053,-0.18985585904295357,1.346745434410942,0.005872739386186008,0.0035739697532497627,-0.04841964119295792
55.731,0.5224869649374604,0.21793563021579987,-1.3255402957598523,0.34433052987858637,3.8589484476862745,0.006366874509957664,0.0034816849110873224,-0.04414049184880309
55.769,0.4783464730886564,0.22456749027058323,-1.3660557425679452,0.19915495660010094,-1.2166800843271117,0.006714726190908621,0.0032900988807819595,-0.045489656227512575
55.802,0.4328568168611433,0.2179927459812744,-1.3262551945360097,-0.1974397684477123,1.195211652610674,0.00665474105493095,0.0028984889498832635,-0.044164297978049126
55.83,0.38869251888309364,0.18886279488923988,-1.4807046388994112,-0.874773306067103,-4.638121452354398,0.005876386640062647,0.002239025850928176,-0.0493074644753504
55.869,0.3393850544077459,0.20096461155223555,-1.2409049655657496,0.36341791780767785,7.201191391401248,0.006354627741890227,0.0020968607800667463,-0.041322135353339465
55.903,0.29806291905440574,0.19510832336850484,-1.205541768836214,-0.1758645100219433,1.0619578597458132,0.006247255931800847,0.0017828421444391342,-0.04014454090224593
55.935,0.25791837815215857,0.17203882377879842,-1.1854443576732312,-0.692777765456649,0.6035258607502343,0.005566797970499244,0.0013515589813249092,-0.0394752971105186
55.969,0.21844308104164156,0.1773345446937975,-1.223980088332776,0.15903065810808048,-1.1572291489352808,0.005789388643379384,0.0011619015700753722,-0.040758536941481446
56.001,0.17768454410015977,0.1720902573972611,-1.1876262876505002,-0.15748610500109286,1.0917057261944711,0.00565893668393347,0.0009011080995596381,-0.03954795537876166
56.035,0.13813658872140167,0.18358759506470393,-0.9460953235406558,0.34526539541870327,7.25318210540073,0.006067489768982642,0.0007462937465477145,-0.03150497427390384
56.065,0.10663161444749747,0.18905052796135058,-0.9741523069552164,0.1640520389383378,-0.8425520544913072,0.006269394973378618,0.0005683777168421316,-0.03243927182160871
56.1,0.07419234262588503,0.2033559665374882,-1.2151452724173388,0.42959275003416253,-7.237025989853526,0.006761436121791687,0.00036520254029015,-0.04046433757149739
56.135,0.03372800505438889,0.21801696152995947,-1.0149053740740364,0.4402701198940325,6.013210160459533,0.007258591222003944,0.0001221721270328296,-0.03379634895666542
56.168,-6.834390227794529e-05,0.20098832555518953,-0.6811037433881041,-0.5113704496927911,10.024072993571538,0.006692332226061499,-7.635451302260275e-05,-0.02268075465482387
56.202,-0.0227490985570995,0.1950874055732831,-0.6612118117266913,-0.1772048042614541,0.5973553051475311,0.006492578071501362,-0.00021926177583853223,-0.022018353330498824
56.226,-0.04476745188760134,0.195114654931586,-0.6614135923204145,0.0008182990481349645,-0.006059477288985645,0.006487081592705871,-0.00036222532985615686,-0.022025072624269806
56.269,-0.06679252451187168,0.2325645220905453,-1.3893113539218724,1.1246206354041828,-21.858791639683417,0.0077124195499738675,-0.0006954116865705976,-0.04626406808559835
56.298,-0.11305659259747003,0.22571741880266383,-0.9273678066253608,-0.20561871735379764,13.87217859749284,0.0074541255278606075,-0.0009631418656950537,-0.030881347960624517
56.335,-0.1439379405580965,0.21808522936026717,-0.8019488614993822,-0.2291948781500498,3.766334688467826,0.007172375171974081,-0.001137542495250493,-0.02670489708792943
56.369,-0.1706428376460245,0.23251663707895118,-0.718749543259896,0.4333756071676879,2.4984780252097933,0.007613883179254151,-0.0014060352301467978,-0.02393435979055454
56.402,-0.19457719743657975,0.21806825216812098,-0.5714647259699118,-0.43388543275766356,4.422967486185712,0.007110852351872831,-0.0014717606244391845,-0.019029775374798066
56.423,-0.2136069728113803,0.21799679551494777,-0.5707234592727827,-0.002145845440636861,0.022260261175049558,0.007079258886465831,-0.0016061900746211818,-0.019005091193783664
56.47,-0.23261206400516343,0.22458211721511215,-0.5881565109395887,0.1977574084133446,-0.5235150650692485,0.007259820934470383,-0.0017951151332328344,-0.019585611814288303
56.502,-0.2521976758194526,0.2065195451448822,-0.5354078163431519,-0.5424195816885873,1.5840448827758773,0.006643902805975679,-0.0017753362634847288,-0.017829080284226962
56.536,-0.2700267561036789,0.20651673378949012,-0.5353864440948766,-8.442508684889902e-05,0.0006418092575184448,0.006611106611529051,-0.0018934743766080865,-0.017828368588359393
56.569,-0.2878551246920402,0.2127801705948108,-0.4299807182616843,0.18809119535497543,3.165337112107875,0.0067794103627652905,-0.0020601399980545386,-0.014318357918114089
56.602,-0.30217348261015786,0.2065079905772911,-0.41794120274331836,-0.18835375427987075,0.3615470125635424,0.0065506926320793414,-0.0020921010653236426,-0.013917442051352502
56.636,-0.3160909246615091,0.2065346683213669,-0.4181847228702407,0.0008011334557298408,-0.0073129167243951515,0.00652177596231089,-0.0021833728376119952,-0.013925551271579018
56.669,-0.330016475933089,0.22467351122917623,-0.3546250810544962,0.5447099972315109,1.9086979524247605,0.007063417044765012,-0.00246622090663777,-0.011809015199114724
56.697,-0.3418254911322016,0.21807279513553426,-0.3448745306785947,-0.1982197025117706,0.29280932059764264,0.00682755828831372,-0.002473450458812714,-0.011484321871597205
56.732,-0.3533098130038006,0.2180652598577273,-0.34454325121518575,-0.00022628461882807287,0.009948332234502701,0.006798481998053824,-0.0025515698594676087,-0.011473290265465686
56.766,-0.36478310326926433,0.22464374304154067,-0.35297997930789654,0.19755204756196326,-0.2533551979793029,0.006972574375499556,-0.0027097023591773554,-0.011754233310952955
56.802,-0.37653733658021693,0.21798655477297627,-0.34184454098338773,-0.19991556362055257,0.3343975472825467,0.006735077362381566,-0.002707499222595963,-0.011383423214746812
56.836,-0.3879207597949659,0.21795820714331296,-0.34135853363111507,-0.0008512801700692377,0.014594815383563543,0.006702971892400924,-0.0027835741463558394,-0.011367239169916133
56.869,-0.3992879989648799,0.22457195176412706,-0.42495019283707514,0.19861094957399697,-2.510260036215017,0.006869192598419297,-0.0029559132222937473,-0.014150841421474603
56.902,-0.41343884038635537,0.21798124961926896,-0.41230574170586753,-0.1979189833290721,0.37971324718341143,0.006626956269555918,-0.002961831578105069,-0.01372978119880539
56.934,-0.4271686215851602,0.21801830671070208,-0.41245869984345884,0.0011128255685621045,-0.0045933374652044456,0.006586779402128136,-0.003053071912856796,-0.013734874704787181
56.97,-0.4409034962899483,0.21282465531579328,-0.38259525448529474,-0.15596550735461842,0.8968001609058287,0.006389860649639145,-0.0030651974524186615,-0.012740421974360316
57.002,-0.4536439182643086,0.2065867119743097,-0.3714142823003001,-0.187325625870378,0.3357649304803195,0.006164733462803074,-0.003052989128159325,-0.012368095600599994
57.036,-0.4660120138649084,0.2065928325363919,-0.37187682214955686,0.00018380066312950313,-0.013890085563266067,0.006126660575981253,-0.0031291395292383636,-0.012383498177580245
57.069,-0.4783955120424892,0.22468248550503994,-0.224032288540826,0.5432328218813223,4.439775784045971,0.006629056451534624,-0.0034690890856342704,-0.007460275208409506
57.102,-0.4858557872508982,0.21808977007083669,-0.21763364751152373,-0.19797944246856622,0.19215138226132927,0.006409609113128051,-0.0034145247323698383,-0.007247200462133741
57.135,-0.4931029877130335,0.21808749873321123,-0.21760526213728043,-6.82083371007059e-05,0.0008524136409397868,0.006384630407459025,-0.0034608473200111226,-0.007246255229171439
57.169,-0.5003492429422032,0.2246680760208952,-0.22384487261452424,0.197614933564083,-0.1873756900073215,0.006550896842823153,-0.0036135217698421793,-0.007454034258063658
57.203,-0.5078032772002672,0.21801947231836294,-0.19466659941140085,-0.1996577688448125,0.8762244205142157,0.0063324508945337985,-0.0035508005118558036,-0.006482397760399649
57.236,-0.5142856749606679,0.21795636695700368,-0.1942380189308426,-0.0018950558966743488,0.012870284701448763,0.006307499760731945,-0.00359069047032849,-0.006468126030397059
57.27,-0.5207538009910628,0.21279024666922022,-0.1672918391076771,-0.15513874738088468,0.8091945892842498,0.006136785545171186,-0.0035425877183095232,-0.005570818242285647
57.302,-0.5263246192333497,0.2064420358200584,-0.16149193701373896,-0.19063696243729178,0.1741712340521961,0.005934802638556139,-0.0034694417607293022,-0.005377681502557507
57.335,-0.5317023007359047,0.20646836937893445,-0.161562941915269,0.0007907975638452266,-0.0021322793252261467,0.005916809861279332,-0.0035017605330691965,-0.005380045965778458
57.369,-0.5370823467016805,0.21275919276971375,-0.16658310437450546,0.18891361533871767,-0.15075562940650078,0.006077280748479546,-0.003641712572598656,-0.005547217375671033
57.402,-0.5426295640773517,0.21801618327579128,-0.24777773953052948,0.15786758276509097,-2.438277332012733,0.006201539092809284,-0.003774563118994888,-0.008250998726366632
57.428,-0.5508805628037194,0.21805020502659178,-0.24763795645404432,0.0010216741982132219,0.0041976899845392185,0.00617115622593648,-0.0038261855867169066,-0.008246343949919677
57.462,-0.5591269067536366,0.224683884132569,-0.14136004062147742,0.19920958276207898,3.191529003980988,0.00633324302725798,-0.003983698592111359,-0.0047072893526951985
57.47,-0.5638341961063347,0.2181124803938071,-0.13734125290323843,-0.19733945161447194,0.12068431586303278,0.006130001567013117,-0.0038956736005307897,-0.00457346372167784
57.53,-0.5684076598280114,0.21811756533107834,-0.13777561086034393,0.0001527008189564308,-0.013043782495660728,0.006112234881417684,-0.003923803757002252,-0.004587927841649454
57.57,-0.5729955876696593,0.22471607768994106,-0.14238735619578016,0.1981535242901717,-0.13849085091400104,0.006278216810657152,-0.004071837059106663,-0.00474149896131948
57.602,-0.5777370866309788,0.218062583736334,-0.04872958170303569,-0.19980462323144338,2.8125457805628966,0.006079729424581362,-0.003970645916452036,-0.0016226950707110886
57.633,-0.5793597817016867,0.21804838960530343,-0.04853623128086825,-0.00042625018109821117,0.005806318984007259,0.006072895772393983,-0.003980227585424074,-0.001616256501652913
57.669,-0.5809760382033424,0.22065561240166898,-0.7093937109566599,0.0782949788698363,-19.84556996023398,0.006094051667011064,-0.004104955191252834,-0.023622810574856778
57.703,-0.6045988487781955,0.21413710027981034,-0.26771561559030616,-0.19575111477052967,13.26360646745807,0.005848550579254276,-0.0040794527952140135,-0.008914929999157196
57.734,-0.613513778777353,0.20657424386165693,-0.03863606269933401,-0.22711280534995215,6.879265852581746,0.005621864032177574,-0.003964115357700677,-0.0012865808878878228
57.77,-0.6148003596652423,0.22459392452723526,-0.24571244739554807,0.5411315515188686,-6.2185100509373585,0.006091775085600177,-0.004338786867372461,-0.008182224498271752
57.795,-0.6229825841635162,0.21795356297015608,-0.23791423725219008,-0.19941025696934447,0.23418048478552525,0.005877570307221107,-0.004257972676867228,-0.00792254410049793
57.834,-0.6309051282640112,0.21797614993612094,-0.23785710162394147,0.0006782872662118547,0.0017157846320902622,0.005844261918914459,-0.004304844390689974,-0.007920641484077251
57.869,-0.6388257697480917,0.22461917812831528,-0.24523199760166084,0.1994903361019321,-0.22146834767926035,0.005986494902787698,-0.004484334357060313,-0.008166225520135307
57.901,-0.6469919952682233,0.20658165808360665,-0.1319281835291187,-0.5416672686098686,3.402516939115379,0.005479766801246691,-0.0041587316298561435,-0.004393208511519653
57.934,-0.6513852037797427,0.20661301232811416,-0.13225698934555066,0.0009415689041293929,-0.009874048541500454,0.005462249798789102,-0.004183429910817025,-0.004404157745206838
57.968,-0.6557893615249526,0.22467575099781684,-0.053069639946140806,0.542424584675756,2.3779984804627583,0.0059257147869778305,-0.004567467801417772,-0.001767219010206489
58.003,-0.6575565805351573,0.21815193403835406,-0.051524248384730686,-0.1959104192030863,0.046408154997300895,0.0057459203479904904,-0.004444857346785645,-0.001715757471211532
58.034,-0.6592723380063674,0.21813495404568237,-0.051640282431710094,-0.000509909689840695,-0.0034845059152975207,0.005737830345119434,-0.004454373753018957,-0.0017196214049759464
58.07,-0.6609919594113407,0.20093232752682635,-0.031045884555866807,-0.516595390956637,0.6184503866619605,0.0052796783666976994,-0.004110364425542611,-0.0010338279557103648
58.102,-0.6620257873670532,0.20657130677976696,-0.04364297016719972,0.16933871630452255,-0.37829085919918665,0.0054225882340268395,-0.004232464439833041,-0.001453310906567751
58.131,-0.6634790982736192,0.20650484945831887,-0.0434069464114808,-0.001995715358801272,0.007087800472039635,0.005414705532953908,-0.004238955213339649,-0.0014454513155023108
58.169,-0.6649245495891201,0.2127457704273401,0.058296760836182564,0.1874150441147518,3.0541653828127133,0.005579429065574763,-0.004365680111986568,0.0019412821358448795
58.201,-0.6629832674532778,0.20640683223415035,0.05673354249716881,-0.1903585042999927,-0.04694349366407666,0.005421287675226347,-0.0042252256662610975,0.0018892269651557215
58.234,-0.6610940404881234,0.20641764455688813,0.05682679252729685,0.0003246943765099062,0.002800301205046306,0.005429551351815589,-0.004215188452565509,0.0018923321911589854
58.27,-0.6592017082969619,0.2245723292186161,0.11649187114461025,0.5451857255774168,1.7917441026220238,0.005920293443849644,-0.004568851775254301,0.0038791793091155218
58.303,-0.655322528987849,0.21795745836387212,0.11290135851409336,-0.19864477041273249,-0.10782320211762439,0.005762803274940817,-0.00441229632618488,0.0037596152385193093
58.335,-0.6515629137493271,0.21799192293564054,0.11280974763266599,0.001034972125177844,-0.002751077520341366,0.005780258213204393,-0.004391302356436148,0.003756564596167778
58.364,-0.6478063491531572,0.21282464885043692,-0.23738486206232406,-0.1551733959520607,-10.516354645495197,0.005634327225168971,-0.0042988982372128655,-0.007904915906675393
58.402,-0.655711265059832,0.21803550326513263,-0.07435509525164284,0.15648211455542668,4.8957887931135495,0.0057493557875898365,-0.0044340653841927246,-0.0024760246718797067
58.435,-0.658187289731714,0.21810506186641263,-0.07439106409762658,0.0020888468852851456,-0.0010801455250371989,0.0057401873289528805,-0.004449709872355089,-0.0024772224344509655
58.465,-0.6606645121661678,0.22474085393682997,-0.026533368342870973,0.19927303514766787,1.4371680406833516,0.0059071193170969405,-0.004595024965562678,-0.0008835611658176035
58.503,-0.6615480733319821,0.21815108032316333,-0.02590503586736387,-0.19789109950950864,0.01886884310832136,0.005730016352898952,-0.004465295814398603,-0.000862637694383217
58.533,-0.6624107110263644,0.21811432881037518,-0.025924435895710408,-0.0011036490326770813,-0.0005825834338299159,0.0057251961688869575,-0.00446948583691082,-0.0008632837153271566
58.567,-0.6632739947416937,0.2246641882230206,-0.026576119641604307,0.19669247485421648,-0.01957008245927624,0.005893094305041918,-0.00460885527146473,-0.0008849847840654235
58.603,-0.6641589795257588,0.21801716006299332,0.07983754668333926,-0.1996104552560741,3.1956055953436504,0.005722700713516156,-0.004467421030570105,0.0026585903045551976
58.636,-0.661500389221203,0.21799644385107578,0.08011436690188276,-0.000622108465992283,0.008312919475780774,0.005734033120638378,-0.004451741454526928,0.002667808417832696
58.669,-0.6588325808033701,0.20101388096853234,-0.2471207711287675,-0.5099868733496526,-9.82688102194145,0.005275886938392868,-0.00411961370002118,-0.008229121678587959
58.703,-0.6670617024819556,0.20525574458773377,0.053818283250574916,0.12738329186791064,9.037208840220492,0.005373668357162,-0.00422387542821903,0.0017921488322441448
58.735,-0.6652695536497113,0.20643803642053804,0.0710386576467036,0.03550425924337153,0.5171283602441045,0.005413440413341291,-0.004236960249505783,0.00236558729963523
58.77,-0.6629039663500755,0.22457707556362685,0.12992956512460188,0.5447158901828473,1.7684957200570053,0.005904488699144281,-0.004589514249114267,0.0043266545186492434
58.803,-0.6585773118314258,0.2179783552150965,0.1259104945983356,-0.19815977022613648,-0.12069280859658539,0.005749921745384543,-0.0044302084464774875,0.004192819470124575
58.835,-0.6543844923613023,0.21801368612550925,0.12581233699997788,0.0010609883006830413,-0.0029476756263577203,0.005769373994354394,-0.0044067847806219035,0.004189550822099264
58.868,-0.6501949415392048,0.21283490345562975,0.15492728405474007,-0.15551899909548064,0.8743227343772431,0.00565237167056126,-0.004275728503429936,0.005159078559022845
58.898,-0.6450358629801798,0.20661240917311008,0.15022843076488474,-0.18686169016575582,-0.14110670540106116,0.005508136139711699,-0.004122789876344042,0.005002606744470662
58.934,-0.6400332562357107,0.20664803185065858,0.15014446710534807,0.0010697500765316052,-0.002521431217317349,0.005529639325836184,-0.004095897162035694,0.004999810754608091
58.97,-0.6350334454811026,0.22466696133187136,0.1794622971997599,0.5411089934298132,0.8804153181505053,0.006036147778953144,-0.004419982600878379,0.005976094496752005
59.002,-0.629057350984354,0.2181361812634246,0.17399846686440001,-0.19611952157497783,-0.16407898904984627,0.0058858395986402185,-0.004256934801362487,0.005794148946584521
59.035,-0.6232632020377693,0.2180915681392491,0.17391385043123644,-0.001339733458723787,-0.0025410340289360404,0.005909191241119741,-0.004221904797611516,0.005791331219360174
59.067,-0.6174718708184059,0.22465871639411716,0.17947902202644864,0.19721165930534731,0.16712227012649225,0.006112611734231124,-0.004313142231161554,0.00597665143348074
