Time,delta_position_x,delta_position_y,delta_yaw
10.791,-0.0054379619105107135,-0.0051474870485825885,-0.0012157655577689221
10.825,-0.00542682809982753,-0.005119033298973008,-0.0020616831659650008
10.859,-0.005437698088314846,-0.005105365745187385,-0.002163287446537598
10.893,-0.005455497157074163,-0.005103528862677287,-0.0007040440330667863
10.927,-0.005457820492852372,-0.005107353376053725,0.0003438474197219321
10.961,-0.0054603864363027554,-0.00511234977925068,0.00033254530058224313
10.995000000000001,-0.005330787626050437,-0.0049919243736396,-0.0005786555148628025
11.029,-0.005182036610186014,-0.004842243947043023,-0.0004066727550644522
11.063,-0.005179892536857356,-0.004842249580819802,0.0005254632463591591
11.097,-0.0052241865272455446,-0.004897970533020768,0.0020770988071516783
11.131,-0.005234961556084716,-0.004938053463175107,0.0033183447325848547
11.165,-0.005286023479547541,-0.00501504236111372,0.0023083928463365493
11.199,-0.005207333994960539,-0.00495375514145735,0.0009543743826729845
11.233,-0.005040986831481575,-0.004800462472727585,0.00024135050525453394
11.267,-0.005125498451515886,-0.004884505504937353,0.00015310812067914623
11.301,-0.0052327012359922875,-0.004984095768689745,-0.002792494424574077
11.335,-0.005352886189409656,-0.0050494432540071355,-0.005483719717034318
11.369,-0.005442228238051294,-0.005078206216436287,-0.004350282642527681
11.403,-0.005487001051980078,-0.005087988712514813,-0.0015076128962174806
11.437,-0.005498345336289123,-0.005087592221413084,-0.001060778829444331
11.471,-0.005507377682947068,-0.005084909381207314,-0.0010544423065197428
11.505,-0.0055179092332229285,-0.005081763158383046,-0.001478177706600636
11.539,-0.005523467680264238,-0.005071121159961445,-0.001402932799426271
11.573,-0.00551764399629584,-0.005058526990978196,-0.0011879390329894155
11.607,-0.0055039145988931,-0.005039387177137922,0.0010546092303473922
11.641,-0.005497303403291465,-0.005046477353319645,0.0011771794420947224
11.675,-0.00549445950262073,-0.005054007813808381,0.0011233733033382265
11.709,-0.005499932282560627,-0.005064030989985646,-0.00022623719204295514
11.743,-0.00550158264859002,-0.005063420729341184,-0.00030935820094279975
11.777,-0.005493150984085204,-0.005056496041871528,-0.000599500229675254
11.811,-0.00547791452711599,-0.005028560543362204,-0.0011990451732755147
11.845,-0.005512538199600403,-0.005050797238276505,-0.000722712939425385
11.879,-0.0055049060351619605,-0.005035753526414055,-0.0006966916624517872
11.913,-0.005075195240960895,-0.0046371043959272384,-0.00047672697880951636
11.947,-0.0049572181444998975,-0.004522645730165253,-0.001073569147033382
11.981,-0.004979716740600715,-0.004532541159641301,-0.0009080617046421935
12.015,-0.005264468559369462,-0.004792487651477995,0.0017686935332421605
12.049,-0.005382474240477553,-0.004924126091263137,0.0020170423644310102
12.083,-0.005367726766838388,-0.004934581007280947,0.0024819728997553803
12.117,-0.005422875923783987,-0.005008621510758315,0.0024438465586404945
12.151,-0.005472257402674208,-0.005073391494764268,0.0015923561155313242
12.185,-0.005463950212839963,-0.005081297848821276,0.0016217621379461813
12.219,-0.005454848989747463,-0.005089683225067976,0.0016019440194341428
12.253,-0.005440851274468805,-0.0050975920473650405,0.0014212557009987135
12.287,-0.005424616514678293,-0.005088258601392059,0.00021676530259728818
12.321,-0.005455977985990623,-0.0051143754034796984,-0.0006715856161236822
12.355,-0.00546278980007453,-0.005112095741119926,-0.0007151077255471706
12.389,-0.005472010550341633,-0.005112885723035587,-0.0009126829867587282
12.423,-0.005483044836062101,-0.005112077939894766,-0.00111899910720048
12.457,-0.00549036220372856,-0.0051070270188828815,-0.0010796097005711935
12.491,-0.005446129164464963,-0.005055713314811916,-0.0011781257818141988
