Time,delta_position_x,delta_position_y,delta_yaw
177.408,-0.0031574059080552996,0.0068907707322605205,-0.010972289633059516
177.442,-0.0030812360495091062,0.006926216761811377,-0.011113297839879797
177.476,-0.003003108794958409,0.006957247530971822,-0.011074351896840806
177.51,-0.0029311915358001817,0.006996801903921268,-0.00980819196584792
177.544,-0.0028542030365234505,0.0069814769506795216,-0.007945353297863942
177.578,-0.002800793811915392,0.007010968464182588,-0.008021874813532559
177.612,-0.002745495870272785,0.007041143405016825,-0.009000499109824032
177.646,-0.002681568386130373,0.0070751198416647565,-0.009658505394448678
177.68,-0.002613536917878745,0.007101883658606534,-0.009662895461332699
177.714,-0.0024769063873648633,0.006927575682312392,-0.00852261126283693
177.748,-0.002332458860076825,0.006703266032458188,-0.009075590022314728
177.782,-0.002277491215400884,0.006748033493206629,-0.009402846247627657
177.816,-0.002229092393580101,0.006826633068656163,-0.011005971375204425
177.85,-0.002165848537317605,0.006914199474139293,-0.012963805543920069
177.884,-0.002116834082953878,0.007070163066829505,-0.011615305225725956
177.918,-0.002085191704785938,0.007232168609737855,-0.008733370376363679
177.952,-0.0020223061655353924,0.007235903083898432,-0.007890437814071614
177.986,-0.0019697425459201945,0.007271241640766535,-0.008114432430657235
178.02,-0.001914408305123294,0.007295737477763797,-0.007418812295766352
178.054,-0.0018611712612827125,0.00730946617283923,-0.007284531397587779
178.088,-0.001808162196945573,0.007323976006695432,-0.007288881803449998
178.122,-0.0017553352317536408,0.0073355043671459175,-0.007004840441917847
178.156,-0.0017043003263093603,0.007348742705656219,-0.006990278599878552
178.19,-0.0016531862620230986,0.0073618968501729665,-0.006994905731674715
178.224,-0.0016047590325887207,0.007345351297207481,-0.004174044866818605
178.258,-0.0015759913355861133,0.007352296653498458,-0.003930569953894292
178.292,-0.0015469380450953696,0.007357243375562872,-0.003944125560240153
178.326,-0.0015148726740141227,0.00734535401059877,-0.0038626212127903514
178.36,-0.001487311262552582,0.0073563609651892126,-0.0036971827611418373
178.394,-0.0014555056083481177,0.007329371254146455,-0.003307242439348101
178.428,-0.0013714423381963603,0.00705443113830917,-0.005392303780605401
178.462,-0.0013111568229352555,0.00692557855379361,-0.0034578998597776245
178.496,-0.0012901979922320672,0.00693505282327278,-0.003156744193438144
178.53,-0.0012648249568831815,0.006921195899429078,-0.003210863410969323
178.564,-0.0012428054672548594,0.006926543372244298,-0.0032163767079156362
178.598,-0.0012207345839488903,0.006932779732787386,-0.003765780359255677
178.632,-0.0011849395717717925,0.00703188032272517,-0.011059981980398923
178.666,-0.0011639259522421286,0.007301232722350726,-0.005169890402227928
178.7,-0.0011540164883174775,0.00742418245614096,-0.0032911670371107422
178.734,-0.001131377858640703,0.007424003413264213,-0.002772366823424521
178.768,-0.001110695768999359,0.007426592496333262,-0.002774960954353255
178.802,-0.0010897503609208492,0.007426536743439183,-0.0027413219095753227
178.836,-0.001067710895602647,0.0074159027142437495,-0.0026493584778628505
178.87,-0.0010440953019422716,0.007378417762860412,-0.002197154793473155
178.904,-0.0010322815978865973,0.00741920495679671,-0.0024837376218418412
178.938,-0.0010146869433496075,0.007428648492680212,-0.0024755537926641757
178.972,-0.0009964275492428953,0.007432081267517265,-0.0024774473020685583
179.006,-0.000978176824099286,0.007435231546560894,-0.0024306520598897925
179.04,-0.000960482084150116,0.0074382633561405065,-0.0023772420088312707
179.074,-0.0009429460583556537,0.007441813776645878,-0.0023818234470929234
179.108,-0.0009252865920709175,0.007446677844864746,-0.002529984094128191
179.142,-0.0009060287320487026,0.007451664373103295,-0.002663664514976239
179.176,-0.00088631763465985,0.0074554710154128845,-0.00266742599430958
179.21,-0.0008673685549615007,0.007447093087106893,-0.001285949262146202
179.244,-0.0008635883540362155,0.0074335960460227835,0.00011942444727508494
179.278,-0.0008640054182257328,0.007430423839767775,0.00013936171470430028
179.312,-0.0008571645124603178,0.0074051872350937575,0.00039464934406407964
179.346,-0.0008648723078110709,0.007387398570686932,0.0007455915553873371
179.38,-0.0008737842101342874,0.007421471776991817,0.0003982369771824424
179.414,-0.0008763271960531283,0.007422821110961153,0.00011807031675292734
179.448,-0.0008766912995537002,0.007424959432523637,-8.32853947585477e-06
179.482,-0.0008767602525922014,0.007426141161089972,-1.1706555419266353e-05
179.516,-0.0008768329698496391,0.007427298530577997,-5.725266998268808e-07
179.55,-0.0008769975043837475,0.00742856938494596,-6.863254964351029e-08
179.584,-0.0008771438037286083,0.007429939574048028,-4.194196076889867e-06
179.618,-0.0008557115131262449,0.0073015296693194065,-0.0033443890919806485
179.652,-0.0007789743601526178,0.0069383444938991845,-0.0037946307470710923
179.686,-0.000767970527705164,0.006957523676142552,-0.000526312054811795
179.72,-0.0007868958494794409,0.0071381048469044694,-0.00027233887433153475
179.754,-0.0008076457449731622,0.007373035785611215,-0.0006475849920095644
179.788,-0.0008088652951054875,0.007417087494814734,0.00020820960791190224
179.822,-0.000797471622684065,0.007270810496298408,0.0011748722575437576
179.856,-0.0007821740142419653,0.007024112868709187,0.0007846825807897861
179.89,-0.000778311331718462,0.006976471503398973,1.9841890928740114e-05
179.924,-0.0007364053593204023,0.00659841777476422,-0.0002905397014825173
179.958,-0.0007204685347526052,0.006488134411165358,-0.0002643673805580171
179.992,-0.000722879638384466,0.006511814976977948,6.205394029734635e-06
180.026,-0.0007742105493477869,0.006969800373979096,-0.00017081267398766364
