Time,linear_velocity_x,angular_velocity_yaw,linear_acceleration_x,angular_acceleration_yaw,wheelRight_velocity,wheelLeft_velocity,kinematic_delta_x,kinematic_delta_y,kinematic_delta_yaw
128.838,0.20550451028175226,-0.33228077566767383,0.014259496752541118,1.4389350476570173,0.17892204822833835,0.2320869723351662,0.004455243181179149,-0.005194332288043149,-0.01106494982973354
128.871,0.21176378883974778,-0.34254697790474176,0.18796632306292846,-0.3082943614735112,0.18436003060736847,0.23916754707212712,0.00453051095653844,-0.005403784421065266,-0.0114068143642279
128.905,0.20556687671329987,-0.33255341231675445,-0.18609345725068788,0.3001070747143335,0.17896260372795952,0.23217114969864022,0.004338694579143314,-0.005294755581756428,-0.011074028630147925
128.938,0.20404627305189016,-0.6477133201151858,-0.04566377361590732,-9.464261495448387,0.1522292074426753,0.255863338661105,0.004220191885253543,-0.0053251004139763195,-0.021568853559835687
128.972,0.21069744459775983,-0.6194589653316951,0.1997348812573473,0.8484791226273483,0.16114072737122426,0.26025416182429545,0.004240787203573925,-0.00558939981210682,-0.020627983545545448
129.005,0.2044819413427778,-0.6008151165982043,-0.1866517493988594,0.5598753373420656,0.15641673201492146,0.2525471506706341,0.00400463483846173,-0.005507015555713175,-0.020007143382720204
129.037,0.1903642324533585,-0.6222559027039165,-0.42395522190448326,-0.6438674506219881,0.1405837602370452,0.24014470466967183,0.003622976364253785,-0.005201649756728657,-0.020721121560040422
129.072,0.1965084413365912,-0.5920432152738299,0.18451077727425505,0.9072879108134128,0.14914498411468483,0.2438718985584976,0.003630599226350857,-0.0054440590533018675,-0.019715039068618535
129.105,0.1907418207120706,-0.5744979770944595,-0.17317179052614418,0.5268840294105216,0.14478198254451385,0.23670165887962735,0.0034207662853110443,-0.005351752412150365,-0.019130782637245502
129.138,0.21760876558898015,-0.6270401543214447,0.8068151614687551,-1.5778431599695246,0.1674455532432646,0.2677719779346957,0.0037796688891143485,-0.006182402519766439,-0.02088043713890411
129.172,0.2246203920837152,-0.596304601211236,0.21055935419624777,0.9229895828891501,0.17691602398681633,0.2723247601806141,0.0037706758071734034,-0.0064597567388867535,-0.01985694322033416
129.204,0.21805883702643672,-0.5788554427890769,-0.1970436954137683,0.5239987514161893,0.17175040160331057,0.2643672724495629,0.0035371361777712753,-0.006341480391689509,-0.01927588624487626
129.237,0.21806256306017796,-0.5361440238101931,0.00011189290514238661,1.2826251945610736,0.1751710411553625,0.26095408496499345,0.003418871420480785,-0.006406173432270627,-0.01785359599287943
129.272,0.22468341567314198,-0.552791495257161,0.1988244027917124,-0.49992406747651275,0.18046009605256913,0.2689067352937149,0.003402425071931918,-0.006663453651043676,-0.018407956792063463
129.305,0.2180834630936922,-0.5369364242346208,-0.19819677415765122,0.47612825893513916,0.1751285491549225,0.26103837703246185,0.0031845960091389926,-0.006526575804356747,-0.017879982927012875
129.337,0.2180586859946231,-0.5045418036286146,-0.0007440570291017978,0.9728114296097983,0.17769534170433396,0.2584220302849123,0.0030706039592291777,-0.006580077238142772,-0.016801242060832867
129.372,0.22460561417194244,-0.5198609323959908,0.19660444976934932,-0.46003389691820684,0.18301673958026315,0.26619448876362173,0.0030467367746569935,-0.006830587675571279,-0.017311369048786496
129.404,0.21796584289352136,-0.5040602837205119,-0.1993925308835159,0.47449395421858626,0.1776410201958804,0.2582906655911623,0.002843240004333129,-0.006678107882639775,-0.01678520744789305
129.438,0.2179190857287565,-0.46244374132755495,-0.0014041190620074785,1.2497460178065158,0.1809235864225521,0.2549145850349609,0.0027348287361101662,-0.006721565788752551,-0.015399376586207582
129.471,0.22449926833550404,-0.47613672620225284,0.19760308128370963,-0.4112007469879245,0.18640833023932382,0.2625902064316843,0.0027088550100757805,-0.006967704260441234,-0.01585535298253502
129.505,0.2179183817972746,-0.46219001552523264,-0.19762422036725047,0.41882014045105675,0.180943180555256,0.2548935830392932,0.002523467174067228,-0.006803712900392611,-0.015390927516990248
129.537,0.21762645171913847,-0.4883057839370761,-0.008766669013097065,-0.7842573096649679,0.1785619890041724,0.2566909144341045,0.0024122431550837554,-0.0068336203607631835,-0.016260582605104636
129.572,0.22465132094792314,-0.33403028372176097,0.21095703389743767,4.6328979043638165,0.19792889825018226,0.251373743645664,0.002393307305233566,-0.007087679675094026,-0.011123208447934642
129.605,0.21802801169770183,-0.3239155441473092,-0.1988981756823216,0.3037459331667191,0.19211476816591708,0.24394125522948656,0.002247254216347752,-0.0069037504032071605,-0.010786387620105397
129.638,0.2180612872168706,-0.3990265566410586,0.000999264839902787,-2.255585960773255,0.18613916268558592,0.24998341174815528,0.002164317916344586,-0.006931340099555643,-0.013287584336147254
129.672,0.22471666129207776,-0.4113188905881751,0.1998610833395545,-0.3691391575710656,0.19181115004502378,0.2576221725391318,0.0021337996012419265,-0.007172327582355532,-0.013696919056586232
129.704,0.21814488635868653,-0.3993546845378282,-0.19735059860033716,0.3592854669773851,0.1861965115956603,0.2500932611217128,0.001977233436491919,-0.00698990207218511,-0.01329851099510968
129.738,0.20512791451763823,-0.29927749594531855,-0.39090005528673577,3.005320978754043,0.18118571484201274,0.2290701141932637,0.0017826748357417628,-0.006594009427123903,-0.009965940614979109
129.771,0.21145771244820027,-0.3862445884410877,0.19008402193880006,-2.611624399272347,0.18055814537291323,0.2423572795234873,0.001759975290623532,-0.006817999318054251,-0.012861944795088223
129.805,0.2052119826068653,-0.3746848672536018,-0.1875594546947441,0.3471387743989771,0.17523719322657716,0.23518677198715346,0.0016240284351236422,-0.0066377296367152805,-0.01247700607954494
129.838,0.19085362858244576,-0.2749771920160853,-0.4311818025351213,2.9942244816071018,0.1688554532211589,0.21285180394373254,0.0014435392403459358,-0.006189293153863902,-0.00915674049413564
129.872,0.19671185901133897,-0.35990325232551756,0.17592283570249903,-2.5503321414243927,0.16791959882529756,0.22550411919738036,0.0014203293467179258,-0.006394627859137211,-0.011984778302439736
129.905,0.19086810491348447,-0.3489426530657004,-0.17548811104668194,0.3291471249194349,0.16295269266822845,0.21878351715874048,0.0013048123780975093,-0.006220496384841852,-0.011619790347087823
129.938,0.21804999101693728,-0.24823180836837838,0.816272855959544,3.02434969061027,0.198191446347467,0.23790853568640752,0.001419906286216835,-0.007120858552230811,-0.008266119218667002
129.971,0.22458815428555837,-0.3319118330159811,0.1963412392979304,-2.512913653081162,0.19803520764427987,0.25114110092683684,0.0013915658977480063,-0.007348143172054658,-0.011052664039432171
130.004,0.2179531349181397,-0.32261041141286667,-0.19924983085341352,0.2793219700634962,0.19214430200511035,0.24376196783116905,0.0012726637050806434,-0.0071453518549665675,-0.010742926700048462
130.038,0.20378200423845494,-0.2175675740922753,-0.4255594798704131,3.154439559176917,0.18637659831107292,0.22118741016583696,0.0011297852452443649,-0.0066912163031977645,-0.007245000217272769
130.072,0.20988491466144638,-0.30115036687021113,0.1832705832730161,-2.5099937771151892,0.1857928853118295,0.23397694401106328,0.0011040550264762533,-0.0069013851998183445,-0.010028307216778031
130.104,0.20374572383339093,-0.29249239793443715,-0.18436008492658995,0.2599990671403596,0.18034633199863592,0.2271451156681459,0.0010054910279700742,-0.006709785419839203,-0.009739996851216758
130.138,0.21808681818540077,-0.19974470794034566,0.4306634940543494,2.7852159157384833,0.20210724155017315,0.23406639482062844,0.0010173689787030629,-0.0071906631921793895,-0.006651498774413511
130.172,0.2247024880103657,-0.2833575063690024,0.19866876351246004,-2.51089484770741,0.2020338875008455,0.24737108851988587,0.0009886020379326456,-0.007416970160926552,-0.009435804962087782
130.205,0.21810475835628174,-0.2748520219314817,-0.19813001964216065,0.25541995307869947,0.1961165966017632,0.24009292011080027,0.0008926236985239261,-0.007207801563892883,-0.009152572330318342
130.238,0.20436094873141278,-0.17636044321299438,-0.4127270157618305,2.957705066621241,0.19025211327437322,0.21846978418845234,0.0007856160400100765,-0.006759710647551073,-0.005872802758992713
130.272,0.21060474369620721,-0.25911675339544726,0.18750135029412718,-2.48517447995354,0.18987540342457143,0.231334083967843,0.0007590866167167072,-0.006971914118061959,-0.008628587888068395
130.305,0.2043790968135904,-0.25089135741609103,-0.18695636284134576,0.24700888826895587,0.18430778822030314,0.2244504054068777,0.0006791688013738407,-0.006771831332554093,-0.008354682201955833
130.337,0.1915127437945163,-0.08868844945324332,-0.38637696753976275,4.870958197082513,0.18441766783825686,0.1986078197507758,0.0006005267794307309,-0.006349034718755827,-0.002953325366793003
130.372,0.19722998566769054,-0.09099961202646806,0.17168894514036753,-0.06940428147822032,0.1899500167055731,0.204509954629808,0.0005988894496853822,-0.0065403937520538144,-0.0030302870804813867
130.404,0.19139939145867965,-0.08860216661793634,-0.17509291918951608,0.07199535761356517,0.18431121812924472,0.19848756478811455,0.0005622022662714129,-0.006348753636117047,-0.00295045214837728
130.437,0.2173114439257735,-0.15287560801176434,0.7781397137265421,-1.9301333751900298,0.20508139528483235,0.22954149256671466,0.0006093273033494015,-0.007210764236559778,-0.005090757746791753
130.472,0.21056057796332825,-0.06666635185891989,-0.20272870758093864,2.5888665511364697,0.20522726981461467,0.21589388611204186,0.0005648557015104987,-0.006988876548942503,-0.002219989516902033
130.505,0.20432332803495312,-0.0654528911105956,-0.1873048026539077,0.03644026271244117,0.1990870967461055,0.20955955932380077,0.0005332035527092709,-0.006783040629439748,-0.0021795812739828337
130.537,0.2035485540478424,-0.1435173369801019,-0.023266486099421405,-2.344277653738928,0.19206716708943425,0.21502994100625056,0.0005076670363959412,-0.006759122175087239,-0.004779127321437394
130.572,0.19637794943356884,-0.05780979841725349,-0.21533347190010646,2.5737999568422945,0.1917531655601886,0.20100273330694915,0.0004679215505828969,-0.006522622307058704,-0.0019250662872945415
130.604,0.19063465696471746,-0.056506375831150195,-0.1724712453108524,0.03914181940250139,0.18611414689822545,0.19515516703120947,0.00044218401166629215,-0.006332714083875006,-0.0018816623151773017
130.637,0.2309348040887484,-0.19282360751296848,1.2102146283492772,-4.093610561015564,0.2155089154877109,0.24636069268978586,0.000503809525126523,-0.007673594753833522,-0.006421026130181851
130.672,0.2246246567350167,-0.10954902888922742,-0.18949391452647743,2.5007380968090405,0.21586073442387851,0.2333885790461549,0.0004524605923319095,-0.00746629984401988,-0.0036479826620112736
130.705,0.21806421246896593,-0.10645835529525763,-0.19701033831984271,0.09281302083993369,0.2095475440453453,0.22658088089258654,0.0004131746910561681,-0.007249770311783768,-0.0035450632313320796
130.738,0.20469444514538543,-0.04470485534417838,-0.4014945142216366,1.8544594579903675,0.20111805671785116,0.2082708335729197,0.00037071344159146966,-0.006806236095483731,-0.0014886716829611403
130.771,0.21091934378760985,-0.04578568900260361,0.18693389315989245,-0.03245746721997679,0.20725648866740154,0.21458219890781813,0.0003714200719848067,-0.007013785944526575,-0.0015246634437867004
130.805,0.20468590352853144,-0.043854053639582585,-0.18719039817052263,0.0580070679585893,0.20117757923736485,0.20819422781969807,0.000350284134445034,-0.006807033278837375,-0.0014603399861981001
130.837,0.2180379674808742,-0.10710247832268582,0.4009628814517344,-1.8993520925856826,0.20946976921505933,0.22660616574668907,0.0003549075129738914,-0.007251981184664364,-0.0035665125281454384
130.872,0.22461262621468725,-0.10969729947092972,0.19743719921360506,-0.07792255700432132,0.21583684225701288,0.23338841017236162,0.0003386400203955535,-0.007471926368948656,-0.0036529200723819603
130.905,0.21798193826559328,-0.1066786384174032,-0.19911975823105002,0.09065048208788355,0.20944764719220105,0.22651622933898558,0.0003025169664952537,-0.007252488151006183,-0.003552398659299527
130.937,0.21776602626333755,-0.19013051521299595,-0.0064838439115836605,-2.5060623662340165,0.2025555850462979,0.23297646748037723,0.0002664081021181946,-0.007246701279184394,-0.0063313461565927655
130.972,0.2110306788909515,-0.10783738423125842,-0.20226268385543666,2.4712651946467723,0.20240368815245086,0.21965766962945218,0.000223325396607809,-0.007023768338242805,-0.0035909848949009057
131.005,0.20479486334614072,-0.10521150425003957,-0.18726172807239594,0.07885525469125686,0.19637794300613753,0.21321178368614388,0.00019254603833548914,-0.006816946752758164,-0.003503543091526318
131.038,0.23099419860052897,-0.18785450122715516,0.7867668244561036,-2.481771680994462,0.21596583850235657,0.24602255869870138,0.00017965671838097844,-0.007689995952155692,-0.006255554890864268
131.072,0.22465097373116208,-0.1067409781848815,-0.19048723331432107,2.435841532801011,0.21611169547637157,0.2331902519859526,0.0001380377014757478,-0.0074795998370874445,-0.0035544745735565544
131.104,0.21807818937845708,-0.10387587184363584,-0.1973809114926427,0.08603922946683672,0.20976811963096625,0.22638825912594795,0.00010853642715110602,-0.0072611889584867995,-0.003459066532393074
131.138,0.23092185925699787,-0.3972649905349331,0.38569579214837224,-8.810484044783701,0.19914066001420322,0.26270305849979253,5.076945129925984e-05,-0.007689474241419397,-0.013228924184813274
131.172,0.2246508062683697,-0.3227319991393804,-0.18831990956841374,2.238227969836417,0.19883224633721927,0.25046936619952015,-4.028848360785189e-05,-0.007480727359085699,-0.010746975571341367
131.204,0.21802391210500033,-0.3128470519328694,-0.19900583073181283,0.29684526145678697,0.19299614795037076,0.24305167625962987,-0.00011592519154577243,-0.007259237876692636,-0.010417806829364551
131.238,0.21811570372351868,-0.3844926593814624,0.0027565050606112723,-2.1515197432009905,0.1873562909730017,0.24887511647403565,-0.00020028418752624083,-0.00726044136027745,-0.012803605557402698
131.271,0.21144382607749837,-0.30892416841371106,-0.20035668606667606,2.269324053085625,0.1867298926044015,0.23615775955059526,-0.00027540421564523467,-0.007035660206781031,-0.010287174808176579
131.305,0.20516905367160815,-0.2990414756623372,-0.18843160378048712,0.2967775601013176,0.1812457356186212,0.22909237172459515,-0.0003363224636246416,-0.0068238181983051776,-0.00995808113955583
131.338,0.1921623455914153,-0.3336195880887356,-0.39059183424002575,-1.0383817545464986,0.16547277854431644,0.21885191263851414,-0.0003823060613775072,-0.006387542571386923,-0.011109532283354897
131.372,0.1847133111976256,-0.2556455669754406,-0.22369472654023087,2.341562195594444,0.16426166583959034,0.20516495655566083,-0.00042770901723602106,-0.006136046165775739,-0.008512997380282173
131.405,0.1792909086428372,-0.24795718332435954,-0.16283491155520727,0.23088239192435647,0.15945433397688843,0.19912748330878594,-0.00046507847688488776,-0.0059522284482412,-0.008256974204701173
131.438,0.17529955909461445,-0.26045339010735863,-0.11986034679347597,-0.3752614649549276,0.15446328788602576,0.1961358303032031,-0.0005039720815313818,-0.005815661322683959,-0.008673097890575044
131.472,0.18062767826163734,-0.26880718616884114,0.16000357858927589,-0.25086474659106633,0.15912310336813004,0.20213225315514463,-0.0005720754075275042,-0.005987614754696328,-0.00895127929942241
131.504,0.17531346361443545,-0.2612620662393667,-0.15958602544149808,0.2265801780622952,0.1544124983152861,0.1962144289135848,-0.0006065121795581618,-0.005806328620441128,-0.008700026805770911
131.538,0.17440574806545303,-0.3014589331111501,-0.027258725194667217,-1.2071131192727735,0.150289033416561,0.198522462714345,-0.0006574634865665083,-0.00577035270507473,-0.010038582472601299
131.572,0.1622164816974498,-0.2334214998085033,-0.3660440350751724,2.0431661652446476,0.14354276171276953,0.18089020168213005,-0.0006592871609179927,-0.00536141140688799,-0.00777293594362316
131.605,0.15752301312756042,-0.22946603726180523,-0.1409450020987797,0.11878265906000204,0.139165730146616,0.17588029610850486,-0.0006803176747421013,-0.005201199440848954,-0.007641219040818115
131.638,0.1419841900320109,-0.1937708210237665,-0.4666313241906762,1.0719284155567186,0.12648252435010957,0.15748585571391222,-0.0006462295805020729,-0.004683693953876325,-0.006452568340091425
131.671,0.14635429484755233,-0.20297942156852586,0.13123437884508785,-0.27653455089367446,0.13011594112207028,0.1625926485730344,-0.0006979971460458857,-0.004823346058476581,-0.006759214738231912
131.705,0.1420451647950171,-0.19692686303084914,-0.12940330488093754,0.1817585146449466,0.1262910157525492,0.15779931383748505,-0.000708601113737584,-0.004676717654223463,-0.0065576645389272764
131.738,0.11763723717817523,-0.2312250809111887,-0.7329707993045609,-1.0299765129231102,0.09913923070528015,0.13613524365107033,-0.0006144354258191756,-0.003868822722693348,-0.007699795194342584
131.772,0.12121952857445155,-0.24157897975225334,0.10757631820649605,-0.3109278931250641,0.10189321019427128,0.14054584695463182,-0.0006645096803423214,-0.003981527563333436,-0.008044580025750037
131.804,0.11762992972257413,-0.2341228193259422,-0.10779576131764008,0.2239087215108451,0.09890010417649876,0.1363597552686495,-0.0006754131221209048,-0.0038583972003370655,-0.007796289883553876
131.838,0.11204544698875471,-0.21209721272702436,-0.16770218419878147,0.6614296275951301,0.09507766997059276,0.12901322400691667,-0.0006706354497347746,-0.0036703402176446135,-0.007062837183809912
131.872,0.11540102215907243,-0.21816250899657932,0.10076802313266418,-0.18214102911576452,0.09794802143934608,0.13285402287879877,-0.0007177829508016758,-0.0037752152048354543,-0.007264811549586092
131.905,0.11202148200526979,-0.21178956241268726,-0.1014876923063855,0.19137977729405595,0.0950783170122548,0.12896464699828478,-0.0007229787488793956,-0.0036595760228971233,-0.007052592428342486
131.937,0.12541431827023022,-0.2688557093248969,0.402187275224037,-1.7136981054717604,0.10390586152423849,0.14692277501622197,-0.0008421758767474214,-0.00409048630856669,-0.008952895120519068
131.971,0.12920068813841112,-0.2765130261649043,0.11370480084627325,-0.2299494546548775,0.10707964604521877,0.15132173023160345,-0.0009058300423332487,-0.004205929136060316,-0.009207883771291314
132.004,0.12542148725507735,-0.2684576450637999,-0.11348951601602934,0.2419033363695024,0.10394487564997336,0.14689809886018135,-0.0009163447154881466,-0.004074757071288973,-0.008939639580624537
132.038,0.11131550763807298,-0.34165266450795073,-0.42360299150163266,-2.198048631956482,0.08398329447743691,0.13864772079870905,-0.0008499777257308558,-0.0036080193148049955,-0.011377033728114761
132.072,0.11470994593090715,-0.35180741575986524,0.10193508386889408,-0.30494748504247765,0.08656535267011793,0.14285453919169638,-0.000918766101900508,-0.0037076797001357304,-0.011715186944803514
132.105,0.11135675452832527,-0.3415499671353908,-0.10069643851597224,0.30803149022445697,0.084032757157494,0.13868075189915655,-0.000933400487090226,-0.003588762135191355,-0.011373613905608515
132.138,0.12556814247213233,-0.12204836820847494,0.42676840672093247,6.5916396074148915,0.11580427301545433,0.1353320119288103,-0.0010837314083211754,-0.00403853540634738,-0.004064210661342216
132.171,0.12941950928374504,-0.12568357508913452,0.11565666100939087,-0.10916537179157923,0.1193648232766143,0.1394741952908758,-0.0011341303280020102,-0.004157760678380921,-0.00418526305046818
132.205,0.12565652872336225,-0.12196231593249136,-0.11300241923071455,0.11174952422351835,0.11589954344876295,0.13541351399796156,-0.0011177904229693937,-0.004032295779382863,-0.004061345120551963
132.238,0.10963978277957978,-0.20754276004461233,-0.48098336167514916,-2.569983306670299,0.0930363619760108,0.12624320358314878,-0.00099459818419834,-0.003512912922343386,-0.0069111739094855915
132.272,0.11302007670443977,-0.21377944008934288,0.10151032807387346,-0.18728768903094734,0.09591772149729233,0.1301224319115872,-0.0010506398912849197,-0.003613937501202015,-0.007118855354975119
132.304,0.10969568223077347,-0.2075782896990901,-0.0998316658758647,0.18622073244002374,0.09308941905484627,0.1263019454067007,-0.0010443191908208176,-0.003500396535622994,-0.0069123570469797006
132.337,0.1334286571992947,-0.1874190001261558,0.7127019510066434,0.6053840712592876,0.11843513718920225,0.14842217720938716,-0.0012982351932132347,-0.004249272764594995,-0.006241052704200989
132.371,0.12932561959335007,-0.1694759675515079,-0.12321434252085979,0.5388298070464838,0.11576754218922942,0.14288369699747072,-0.0012827654322155144,-0.004111055505976333,-0.005643549719465213
132.405,0.12551988934181,-0.16447021172810766,-0.11428619373994214,0.1503229976997068,0.11236227240356138,0.13867750628005862,-0.0012671832287866613,-0.003983093519216291,-0.005476858050545986
132.438,0.1090544049333316,-0.2636612642503339,-0.49445899124559733,-2.9787102859527406,0.08796150379330489,0.1301473060733583,-0.0011255944006234953,-0.0034526554477307078,-0.00877992009953612
132.472,0.11233763617421397,-0.2718213594301757,0.09859553275923023,-0.2450479032985521,0.09059192741979992,0.13408334492862803,-0.0011911451111437821,-0.003546122707720067,-0.009051651269024852
132.505,0.10899634660823856,-0.26355906678070784,-0.10033902600526734,0.24811689638041656,0.08791162126578193,0.1300810719506952,-0.0011863407082110488,-0.003430211378810443,-0.008776516923797571
132.538,0.12509368384214722,-0.07970117457999569,0.48340352053779756,5.521258024045409,0.11871758987574758,0.1314697778085469,-0.0013840293936097183,-0.003928974383104583,-0.0026540491135138566
132.572,0.12886426756650152,-0.08186413470917381,0.11323074247310187,-0.06495375763297652,0.1223151367897676,0.13541339834323543,-0.0014366294857097348,-0.004043551786880724,-0.0027260756858154883
132.605,0.12504745745642593,-0.07954321310917718,-0.11461892222449223,0.069697345345244,0.11868400040769175,0.1314109145051601,-0.0014046180750462835,-0.003920025886067267,-0.0026487889965356006
132.637,0.12576864912120228,-0.003571754175019243,0.02165740735064129,2.281425193217956,0.12548290878720075,0.12605438945520384,-0.0014181741196119795,-0.003940676386463344,-0.0001189394140281408
132.672,0.12957355770614132,-0.0036579220562419227,0.11426151906723835,-0.0025876240607411332,0.12928092394164198,0.12986619147064069,-0.0014615671710711585,-0.00405971869242685,-0.00012180880447285603
132.705,0.12578308230063628,-0.0035694765008178453,-0.11382809025540641,0.002656022685407727,0.12549752418057086,0.1260686404207017,-0.0014192854980605767,-0.003940787095060262,-0.00011886356747723426
132.738,0.11825517238112286,-0.2277739051198356,-0.22606336094634902,-6.732865724294827,0.10003325997153602,0.13647708479070972,-0.0013486013645998308,-0.0036997614370362186,-0.007584871040490527
132.771,0.11397528448129748,-0.04549164661944878,-0.12852516215691823,5.473941696708312,0.11033595275174159,0.1176146162108534,-0.0013160065442500638,-0.0035599171885950342,-0.0015148718324276445
132.805,0.11060588658306068,-0.04406207946450491,-0.10118312006717117,0.042929944592909004,0.1070809202259003,0.11413085294022109,-0.0012822518094615894,-0.0034527689585810368,-0.0014672672461680137
132.838,0.08493290768797379,-0.22805087400270718,-0.7709603271797865,-5.5251890251712386,0.06668883776775722,0.10317697760819038,-0.000996625401997758,-0.002646844715558811,-0.00759409410429015
132.872,0.05346645757504837,-0.23490193830713327,-0.9449384418295921,-0.20573766679958214,0.03467430251047771,0.07225861263961904,-0.0006402143636906822,-0.0016613401835033305,-0.007822234545627539
132.905,0.018216553942654617,-0.22770719919690413,-1.058555664636449,0.2160582315384125,-2.199309771337236e-08,0.036433129878406946,-0.00022248077556935063,-0.0005643383253973582,-0.007582649733256909
132.938,1.3583734326030108e-05,0.0001661421462228629,-0.5466357419918494,6.843043283577387,2.687510602385914e-05,2.9236262820107573e-07,-1.6749313424488348e-07,-4.2018571563189343e-07,5.532533469221335e-06
132.972,1.0360457101161774e-05,-6.434878284676825e-05,-9.679511185790792e-05,-0.006921649521610544,5.212554473420316e-06,1.5508359728903232e-05,-1.2774823270020083e-07,-3.2048028311039776e-07,-2.142814468797383e-06
133.004,9.482381390601378e-08,3.1494217364166487e-06,-0.0003082772758935663,0.0020269731106061528,3.4677755281934566e-07,-1.5712992500731807e-07,-1.169215363778839e-09,-2.933186258313494e-09,1.0487574382267441e-07
133.038,0.01820627983029318,0.1894892456415138,0.546732282476855,5.690273159753074,0.033365419481614284,0.0030471401789720796,-0.00022271234747263388,-0.0005638796277369631,0.0063099918798624095
133.072,0.018768776786655478,0.6205386868701707,0.016891800491360284,12.944427664524229,0.06841187173626913,-0.030874318162958173,-0.00022172900765893,-0.0005843352474457166,0.020663938272776686
133.104,0.01822057662040124,1.0234501421375668,-0.016462467455082227,12.099443101123006,0.10009658799140658,-0.0636554347506041,-0.00019964042863076096,-0.0005729291466268599,0.03408088973318098
133.137,2.217024397163522e-05,1.3579290783834927,-0.5464986899828709,10.044412499877655,0.10865649651465105,-0.10861215602670779,-2.1508391832949935e-07,-7.061779810709146e-07,0.045219038310170316
133.172,2.131924271106408e-05,1.3991688513868443,-2.5555593410544788e-05,1.2384316217222695,0.11195482735365862,-0.11191218886823649,-1.7544685601651132e-07,-6.878436938409297e-07,0.04659232275118192
133.205,1.0167107168020568e-05,1.3581780468094602,-0.0003348989652565619,-1.2309550924139379,0.10866441085192485,-0.10864407663758881,-6.852790235948538e-08,-3.31527410251945e-07,0.04522732895875503
133.237,0.0182049483632827,1.2792103092431695,0.5463898275109513,-2.3714035305192405,0.12054177310273628,-0.08413187637617087,-9.652771005412069e-05,-0.0005984440798658395,0.042597703297797544
133.272,4.5417833135147e-05,1.6631924220699295,-0.5453312471515782,11.53099437918198,0.13310081159872952,-0.13300997593245922,-1.6740589376387016e-07,-1.5029258995942091e-06,0.055384307654928654
133.305,3.17464115955506e-05,1.6147431216888732,-0.0004105531993872792,-1.4549339453770633,0.1292111961467054,-0.1291477033235143,-5.9533890443887305e-08,-1.055350289511657e-06,0.05377094595223948
133.338,-6.678290766679204e-06,1.598400730054521,-0.0011538949658327269,-0.4907625115421062,0.127865380113595,-0.12787873669512836,6.34378570564939e-10,2.223599267996542e-07,0.05322674431081556
133.372,-3.152264921579428e-05,1.6468415378535004,-0.0007460768303037559,1.4546789128822613,0.13171580037906425,-0.13177884567749584,-5.3694055108278986e-08,1.048198346438142e-06,0.05483982321052157
133.405,-4.788730517997759e-05,1.598212649187028,-0.000491431110035535,-1.4603269869811502,0.12780912462978228,-0.12790489924014223,-1.6744453542223267e-07,1.5856424763181852e-06,0.053220481217928044
133.438,0.018256974088263083,1.5969056178594472,0.5496955373406325,-0.03925019001744507,0.14600942351701884,-0.10949547534049268,9.589246607307598e-05,-0.0006002745593705902,0.053176957074719595
133.472,1.411750373860356e-07,1.9740545146702015,-0.5482532406374082,11.325792697019649,0.15792450234865352,-0.15792421999857872,1.0159485573854095e-09,-4.5891723303642e-09,0.06573601533851772
133.505,-3.928879740063469e-08,1.9159956430199268,-5.419334377978087e-06,-1.7435096591674109,0.15327961215279673,-0.15327969073039155,-3.6481085418077055e-10,1.2561949330178219e-09,0.06380265491256357
133.538,4.0534727814529843e-07,1.8506230828161665,1.3352434701079071e-05,-1.9631399460588663,0.14805025197257146,-0.14804944127801517,4.5687136305545885e-09,-1.2699092213946546e-08,0.061625748657778354
133.571,4.379951344555986e-08,1.906710623189213,-1.0857290231223379e-05,1.684310521713109,0.15253689365465048,-0.15253680605562359,5.784855362145732e-10,-1.3386304874071433e-09,0.0634934637522008
133.605,2.094207704675813e-05,1.849952834742348,0.0006275759019012783,-1.7044380914974495,0.1480171688564346,-0.14797528470234106,3.160641507860748e-07,-6.215112345497847e-07,0.06160342939692019
133.637,3.063294534149668e-05,1.9413988522479644,0.0002910170659080645,2.7461266518203127,0.15534254112517865,-0.15528127523449567,5.187430868095953e-07,-8.781232812724787e-07,0.06464858177985722
133.672,5.003428752443879e-05,1.9997874337108286,0.0005826228883766399,1.7534108547406662,0.16003302898439073,-0.15993296040934185,9.39505976922277e-07,-1.3756202959501635e-06,0.0665929215425706
133.704,4.6503841365198275e-05,1.9412322096075048,-0.00010601940418139685,-1.758415138237952,0.1553450806099656,-0.1552520729272352,9.55180935910626e-07,-1.218559798274333e-06,0.06464303257992991
133.738,0.018201011903333186,1.8251171896937164,0.5451804222813208,-3.4869375349485994,0.16421038707883048,-0.12780836327216413,0.0004030074477968987,-0.0004525720984548204,0.06077640241680076
133.772,-2.0477941632691966e-07,2.2356113570614524,-0.5465830835660513,12.327152173205285,0.17884870378549989,-0.17884911334433254,-4.867504329238887e-09,4.773551944214811e-09,0.07444585819014637
133.805,2.4018039120797716e-05,2.1696850636012073,0.0007274119680818208,-1.9797685723797338,0.1735988231272174,-0.1735507870489758,6.103991355218099e-07,-5.165421950417553e-07,0.0722505126179202
133.838,0.018182325354725203,1.6318646923998963,0.5452945139821143,-16.150761897937265,0.1487315007467169,-0.11236685003726651,0.00048594420185852093,-0.00036105911930785705,0.05434109425691655
